Date,Open,High,Low,Close,Volume
20180508 234200,1.18571,1.18575,1.18571,1.18571,0
20180509 234600,1.18645,1.18647,1.18645,1.18646,0
20180510 234800,1.19189,1.19192,1.19188,1.19188,0
20180514 000300,1.19632,1.19632,1.19621,1.19621,0
20180515 000500,1.19327,1.19327,1.19321,1.19322,0
20180516 000700,1.18297,1.18303,1.18296,1.18303,0
20180517 000900,1.18265,1.18265,1.18251,1.18259,0
20180518 001200,1.18026,1.18026,1.18021,1.18026,0
20180521 002000,1.17454,1.17463,1.17454,1.17463,0
20180522 002400,1.17801,1.17801,1.17801,1.17801,0
20180523 003000,1.17639,1.17639,1.17626,1.17626,0
20180524 003100,1.17073,1.17083,1.17068,1.1708,0
20180525 003200,1.17096,1.17099,1.17096,1.17096,0
20180528 003700,1.17137,1.17144,1.17137,1.17143,0
20180529 005000,1.16312,1.16314,1.16307,1.1631,0
20180530 005000,1.15393,1.15399,1.15393,1.15399,0
20180531 005100,1.16638,1.16649,1.16637,1.16648,0
20180601 005200,1.16761,1.16763,1.16758,1.16758,0
20180604 005900,1.16914,1.16923,1.16914,1.16916,0
20180605 005900,1.16862,1.16867,1.16861,1.16867,0
20180606 010100,1.17142,1.17143,1.17142,1.17143,0
20180607 010200,1.17957,1.17963,1.17954,1.17963,0
20180608 010400,1.18075,1.1808,1.1807,1.18075,0
20180611 011100,1.17968,1.17968,1.1796,1.1796,0
20180612 012300,1.17688,1.17694,1.17688,1.17694,0
20180613 012400,1.17504,1.17504,1.17502,1.17504,0
20180614 012400,1.18078,1.18087,1.18074,1.18084,0
20180615 012400,1.15726,1.15726,1.15708,1.15708,0
20180618 012600,1.15953,1.15957,1.15953,1.15955,0
20180619 012800,1.16262,1.16262,1.16242,1.1626,0
20180620 012900,1.15757,1.1576,1.15741,1.15751,0
20180621 013100,1.15557,1.15561,1.15548,1.15558,0
20180622 013300,1.16341,1.16341,1.16316,1.1633,0
20180625 013600,1.16458,1.1646,1.16449,1.16449,0
20180626 013700,1.17142,1.17148,1.17129,1.17147,0
20180627 013700,1.16457,1.16459,1.16437,1.16454,0
20180628 013800,1.15524,1.15535,1.1552,1.1552,0
20180629 013900,1.16525,1.16527,1.16512,1.16522,0
20180702 013900,1.16462,1.16463,1.1645,1.16457,0
20180703 014100,1.16389,1.16407,1.16379,1.16383,0
20180704 014400,1.16665,1.16666,1.1666,1.1666,0
20180705 015900,1.16911,1.16937,1.16911,1.16935,0
20180706 020100,1.16984,1.1702,1.16984,1.17019,0
20180709 020400,1.17696,1.17696,1.17686,1.17686,0
20180710 020600,1.17403,1.17404,1.17385,1.17388,0
20180711 020800,1.17317,1.17342,1.17313,1.17341,0
20180712 020900,1.16757,1.16764,1.16748,1.16759,0
20180713 021200,1.16559,1.16559,1.1655,1.16551,0
20180716 021700,1.17028,1.17031,1.17008,1.17013,0
20180717 021900,1.17291,1.17328,1.17285,1.17318,0
20180718 022100,1.16316,1.16316,1.16297,1.16301,0
20180719 022100,1.16323,1.16332,1.16299,1.1631,0
20180720 022200,1.16612,1.16619,1.16601,1.16615,0
20180723 022800,1.17266,1.17281,1.17258,1.17262,0
20180724 022900,1.1669,1.16705,1.16687,1.16704,0
20180725 023100,1.16914,1.16917,1.16897,1.16898,0
20180726 023300,1.17343,1.17346,1.17327,1.17345,0
20180727 023500,1.16397,1.16398,1.16387,1.16391,0
20180730 025300,1.16573,1.16574,1.16564,1.16566,0
20180731 025900,1.17243,1.17253,1.17225,1.17231,0
20180801 025900,1.1682,1.16825,1.16809,1.16816,0
20180802 031000,1.16312,1.16321,1.16306,1.16306,0
20180803 031200,1.15881,1.15888,1.15876,1.15877,0
20180806 032000,1.15611,1.15611,1.15593,1.15607,0
20180807 032900,1.15769,1.15771,1.15744,1.15744,0
20180808 033400,1.16154,1.1616,1.16147,1.16154,0
20180809 034000,1.15822,1.15841,1.15814,1.15839,0
20180810 034100,1.14528,1.14544,1.1452,1.14532,0
20180813 034600,1.13728,1.13737,1.13715,1.13737,0
20180814 035100,1.14161,1.14177,1.14157,1.1417,0
20180815 035300,1.13323,1.13346,1.13323,1.13337,0
20180816 035400,1.13622,1.13634,1.13619,1.13628,0
20180817 035700,1.13909,1.13909,1.13886,1.1389,0
20180820 041000,1.14181,1.14188,1.14171,1.14186,0
20180821 041000,1.15154,1.15173,1.15154,1.15164,0
20180822 041100,1.15563,1.15596,1.15563,1.15596,0
20180823 041100,1.15578,1.15602,1.15577,1.15584,0
20180824 041300,1.15549,1.15576,1.15549,1.15575,0
20180827 042300,1.16147,1.16147,1.16124,1.16132,0
20180828 042500,1.16879,1.16887,1.1686,1.1686,0
20180829 042600,1.16733,1.16733,1.16696,1.16701,0
20180830 042700,1.16806,1.16841,1.16804,1.16833,0
20180831 042700,1.16797,1.16831,1.16797,1.1683,0
20180903 045100,1.16132,1.16132,1.1612,1.16124,0
20180904 045400,1.15622,1.15625,1.15611,1.1562,0
20180905 045700,1.15662,1.15665,1.15655,1.1566,0
20180906 045700,1.16349,1.16349,1.16327,1.16328,0
20180907 050100,1.16437,1.16439,1.16419,1.16421,0
20180910 050200,1.15691,1.15725,1.15691,1.15725,0
20180911 050500,1.16156,1.16157,1.16142,1.16147,0
20180912 050900,1.15883,1.15893,1.15874,1.15875,0
20180913 051700,1.16101,1.16126,1.16097,1.16123,0
20180914 051700,1.17033,1.17043,1.17016,1.17019,0
20180917 052300,1.16485,1.16505,1.1648,1.16501,0
20180918 052600,1.16841,1.16865,1.16841,1.16865,0
20180919 052700,1.16994,1.17003,1.16994,1.16994,0
20180920 052900,1.1704,1.1705,1.17036,1.17046,0
20180921 053700,1.17803,1.17823,1.17802,1.17815,0
20180924 054100,1.17723,1.17726,1.17713,1.17721,0
20180925 054200,1.17608,1.17633,1.17606,1.17629,0
20180926 054300,1.17641,1.17648,1.1764,1.17643,0
20180927 054400,1.17109,1.17109,1.1709,1.17093,0
20180928 054600,1.15974,1.15995,1.15971,1.15981,0
20181001 054700,1.1615,1.1615,1.16144,1.16146,0
20181002 054800,1.15181,1.15188,1.15173,1.15186,0
20181003 055200,1.15657,1.15662,1.15648,1.15661,0
20181004 055200,1.15012,1.15024,1.15008,1.15015,0
20181005 055200,1.14892,1.14898,1.14871,1.14894,0
20181008 055700,1.14757,1.14757,1.14743,1.14753,0
20181009 055800,1.14508,1.14517,1.14488,1.14513,0
20181010 060100,1.14907,1.14907,1.14892,1.14905,0
20181011 060100,1.1558,1.15595,1.15575,1.15594,0
20181012 060300,1.15801,1.15802,1.1576,1.15764,0
20181015 060900,1.15884,1.15888,1.15872,1.15873,0
20181016 061000,1.15693,1.15694,1.1568,1.15681,0
20181017 061200,1.1571,1.15713,1.15697,1.15713,0
20181018 061200,1.15217,1.15219,1.15206,1.15211,0
20181019 061600,1.14595,1.14611,1.14595,1.14608,0
20181022 061900,1.151,1.15103,1.15083,1.15091,0
20181023 062300,1.14817,1.14817,1.148,1.14802,0
20181024 062600,1.14044,1.14054,1.14036,1.14041,0
20181025 062900,1.14104,1.1411,1.141,1.14103,0
20181026 063300,1.13563,1.1357,1.13541,1.13541,0
20181029 063700,1.14109,1.14118,1.14104,1.14104,0
20181030 063900,1.13585,1.13588,1.13581,1.13587,0
20181031 064300,1.13365,1.13385,1.13362,1.13385,0
20181101 064600,1.1376,1.1377,1.13754,1.13756,0
20181102 064800,1.14447,1.14462,1.14447,1.14457,0
20181105 065200,1.13726,1.13735,1.13718,1.13734,0
20181106 065300,1.14003,1.14023,1.14003,1.14015,0
20181107 065900,1.1489,1.14906,1.14888,1.14898,0
20181108 070000,1.14109,1.14113,1.14088,1.14109,0
20181109 070300,1.13504,1.13519,1.13503,1.13515,0
20181112 070500,1.12623,1.12642,1.12623,1.12638,0
20181113 070500,1.12497,1.12507,1.12488,1.12492,0
20181114 070500,1.12749,1.12757,1.12738,1.12742,0
20181115 070500,1.13084,1.13094,1.13081,1.13084,0
20181116 070600,1.13292,1.13301,1.13289,1.13293,0
20181119 071400,1.1421,1.1421,1.14182,1.14185,0
20181120 071500,1.14319,1.14335,1.14319,1.14331,0
20181121 072200,1.13988,1.13988,1.13968,1.1397,0
20181122 072600,1.14135,1.14138,1.14118,1.14123,0
20181123 073700,1.13544,1.13548,1.1354,1.13547,0
20181126 075000,1.13656,1.13659,1.13642,1.13642,0
20181127 075400,1.13274,1.13283,1.13265,1.13266,0
20181128 075600,1.12885,1.12897,1.1288,1.1289,0
20181129 080200,1.13865,1.13871,1.13858,1.13869,0
20181130 080600,1.1366,1.1367,1.1366,1.1367,0
20181203 080700,1.1335,1.13352,1.13335,1.13336,0
20181204 080800,1.14068,1.14081,1.14065,1.14076,0
20181205 081200,1.13543,1.13544,1.13536,1.13538,0
20181206 081400,1.13523,1.1353,1.1351,1.1351,0
20181207 081500,1.13709,1.13714,1.13684,1.1371,0
20181210 081700,1.14218,1.14224,1.14198,1.14205,0
20181211 081900,1.13766,1.13797,1.13757,1.13791,0
20181212 082100,1.135,1.13513,1.13494,1.13498,0
20181213 082300,1.13753,1.13759,1.13747,1.13753,0
20181214 082400,1.12872,1.12883,1.12868,1.12874,0
20181217 082400,1.13401,1.1341,1.13398,1.13407,0
20181218 082400,1.13773,1.13792,1.13767,1.1379,0
20181219 082400,1.14026,1.14033,1.14001,1.14001,0
20181220 082400,1.14545,1.14549,1.1452,1.14535,0
20181221 082500,1.1408,1.14087,1.14065,1.14077,0
20181224 082500,1.14064,1.14069,1.14057,1.14057,0
20181225 225000,1.14146,1.1416,1.14146,1.14146,0
20181226 225000,1.1383,1.1383,1.13824,1.13824,0
20181227 225100,1.14601,1.14605,1.14601,1.14604,0
20181230 225300,1.14392,1.14393,1.14382,1.14383,0
