Date,Open,High,Low,Close,Volume
20170602 060800,1.12219,1.12239,1.12219,1.12233,0
20170605 061200,1.12635,1.12645,1.1263,1.1263,0
20170606 061500,1.12491,1.12491,1.12479,1.12483,0
20170607 061900,1.12206,1.12257,1.12175,1.12257,0
20170608 061900,1.12342,1.1236,1.12341,1.12354,0
20170609 062100,1.11792,1.11794,1.11773,1.11785,0
20170612 062700,1.12156,1.12167,1.1215,1.12166,0
20170613 062900,1.12067,1.12068,1.12057,1.12068,0
20170614 063100,1.12057,1.12059,1.12054,1.12057,0
20170615 063200,1.11641,1.11654,1.11631,1.11651,0
20170616 063200,1.11759,1.11773,1.11759,1.1177,0
20170619 064100,1.12041,1.12058,1.12035,1.1204,0
20170620 064100,1.11535,1.1155,1.11535,1.11549,0
20170621 064200,1.11457,1.11457,1.11421,1.1144,0
20170622 064700,1.11621,1.11621,1.11614,1.11618,0
20170623 065700,1.11656,1.11669,1.11652,1.11667,0
20170626 070100,1.11781,1.11809,1.11777,1.11781,0
20170627 070500,1.12631,1.12634,1.12618,1.12629,0
20170628 070500,1.13629,1.13629,1.13618,1.13628,0
20170629 070500,1.1405,1.14059,1.1405,1.14057,0
20170630 070600,1.14057,1.14065,1.14046,1.14054,0
20170703 070800,1.13743,1.13748,1.13734,1.13745,0
20170704 071000,1.13435,1.13436,1.13429,1.13431,0
20170705 071600,1.13256,1.13264,1.13253,1.1326,0
20170706 071800,1.13676,1.13691,1.13674,1.13686,0
20170707 071800,1.14111,1.14123,1.14109,1.14122,0
20170710 072100,1.13894,1.13897,1.1389,1.13892,0
20170711 072300,1.13965,1.13972,1.1396,1.13964,0
20170712 072400,1.1456,1.14566,1.14551,1.14551,0
20170713 072600,1.1399,1.13997,1.13968,1.13995,0
20170714 073000,1.14166,1.14189,1.14163,1.14189,0
20170717 073300,1.1463,1.1463,1.14622,1.14625,0
20170718 073400,1.155,1.15513,1.15496,1.15513,0
20170719 073600,1.15227,1.15233,1.15224,1.15227,0
20170720 073800,1.14936,1.14946,1.14934,1.14936,0
20170721 074000,1.16423,1.16423,1.1641,1.16421,0
20170724 074500,1.16443,1.16446,1.16443,1.16445,0
20170725 074700,1.16589,1.16598,1.16587,1.16595,0
20170726 075000,1.16481,1.16484,1.16474,1.16478,0
20170727 075000,1.1695,1.16977,1.16939,1.16977,0
20170728 075200,1.17148,1.17175,1.17147,1.17169,0
20170731 075300,1.17309,1.17314,1.17306,1.17309,0
20170801 075300,1.18142,1.18144,1.18122,1.18122,0
20170802 075300,1.18244,1.18245,1.18242,1.18244,0
20170803 075600,1.18563,1.18576,1.18529,1.18538,0
20170804 075700,1.18734,1.18747,1.18727,1.18746,0
20170807 080100,1.18038,1.18045,1.18028,1.18044,0
20170808 080200,1.18099,1.1811,1.18098,1.181,0
20170809 080200,1.17385,1.17392,1.1738,1.17383,0
20170810 080300,1.17271,1.17271,1.17256,1.1726,0
20170811 080600,1.1758,1.17583,1.1754,1.17546,0
20170814 080800,1.17972,1.17975,1.17955,1.17957,0
20170815 081200,1.17418,1.17429,1.17405,1.17427,0
20170816 081400,1.17128,1.17128,1.17093,1.17096,0
20170817 081500,1.16961,1.16986,1.16943,1.16958,0
20170818 081500,1.17401,1.17418,1.17388,1.17388,0
20170821 082400,1.17656,1.17656,1.17637,1.17647,0
20170822 082600,1.17646,1.17646,1.17629,1.1763,0
20170823 082800,1.17996,1.18012,1.17995,1.18001,0
20170824 082900,1.18052,1.18052,1.18012,1.18022,0
20170825 083100,1.18042,1.18083,1.18041,1.18082,0
20170828 083400,1.19255,1.19262,1.19246,1.19256,0
20170829 083500,1.20451,1.20469,1.20442,1.20444,0
20170830 083500,1.1905,1.19102,1.1905,1.19068,0
20170831 083500,1.18408,1.18416,1.18387,1.18391,0
20170901 083900,1.19589,1.19647,1.19553,1.19626,0
20170904 084500,1.1894,1.18948,1.18891,1.18945,0
20170905 090700,1.18922,1.18937,1.18922,1.18929,0
20170906 090900,1.19287,1.19287,1.19271,1.19271,0
20170907 091100,1.20294,1.20302,1.20153,1.20216,0
20170908 091200,1.20456,1.20485,1.20448,1.20483,0
20170911 091600,1.19757,1.19757,1.19736,1.1974,0
20170912 092300,1.19396,1.19417,1.19396,1.19399,0
20170913 092700,1.19535,1.19547,1.19527,1.19528,0
20170914 092900,1.18743,1.18755,1.18722,1.18747,0
20170915 092900,1.19784,1.19791,1.19774,1.19774,0
20170918 094100,1.19492,1.19501,1.19467,1.19475,0
20170919 094400,1.19867,1.19867,1.19862,1.19864,0
20170920 094700,1.20005,1.20014,1.19986,1.1999,0
20170921 094700,1.19286,1.19287,1.19269,1.19279,0
20170922 095400,1.19659,1.19667,1.19631,1.19656,0
20170925 095600,1.18822,1.18832,1.18819,1.18832,0
20170926 095600,1.17919,1.17931,1.17919,1.17926,0
20170927 095800,1.17249,1.17255,1.17227,1.17242,0
20170928 100000,1.17952,1.17957,1.17913,1.17921,0
20170929 100300,1.18033,1.18071,1.18033,1.18065,0
20171002 100800,1.17387,1.17424,1.17376,1.17419,0
20171003 101000,1.177,1.17714,1.17683,1.17694,0
20171004 101300,1.17539,1.17549,1.17532,1.17532,0
20171005 101500,1.17308,1.17308,1.1728,1.17293,0
20171006 101700,1.16973,1.16976,1.16942,1.16944,0
20171009 103100,1.17284,1.1729,1.1728,1.1729,0
20171010 104000,1.18064,1.18064,1.18042,1.18047,0
20171011 104100,1.18458,1.1847,1.1845,1.18468,0
20171012 104300,1.18426,1.18439,1.18425,1.18429,0
20171013 104400,1.18496,1.18507,1.18488,1.18498,0
20171016 104900,1.17987,1.17992,1.17984,1.17991,0
20171017 105300,1.1749,1.17496,1.17482,1.17483,0
20171018 110100,1.17747,1.17767,1.17747,1.17766,0
20171019 110300,1.1851,1.18515,1.18496,1.185,0
20171020 110400,1.17886,1.17888,1.17864,1.17868,0
20171023 111400,1.17475,1.1748,1.17466,1.1747,0
20171024 111900,1.17604,1.17616,1.17601,1.17616,0
20171025 112900,1.18098,1.18114,1.18094,1.18098,0
20171026 113700,1.16993,1.17031,1.16993,1.17022,0
20171027 113900,1.15816,1.15819,1.15795,1.15801,0
20171030 115200,1.16281,1.16336,1.16281,1.16329,0
20171031 115500,1.1651,1.1655,1.16489,1.16533,0
20171101 115700,1.16199,1.16202,1.1615,1.1615,0
20171102 115800,1.16745,1.16761,1.16725,1.16735,0
20171103 120400,1.16164,1.16164,1.16134,1.16139,0
20171106 120500,1.16057,1.16057,1.16011,1.16021,0
20171107 121100,1.15864,1.1588,1.15856,1.1588,0
20171108 121500,1.15913,1.15917,1.15899,1.15899,0
20171109 121700,1.16449,1.16461,1.16448,1.16451,0
20171110 122000,1.1657,1.16578,1.16566,1.16575,0
20171113 123400,1.16609,1.16619,1.16609,1.16615,0
20171114 124300,1.17735,1.1774,1.17723,1.17729,0
20171115 124300,1.17942,1.17946,1.17941,1.17942,0
20171116 124500,1.17767,1.17775,1.17766,1.17772,0
20171117 125000,1.17965,1.17978,1.17962,1.17978,0
20171120 125400,1.17477,1.17481,1.17471,1.17477,0
20171121 130300,1.17446,1.17451,1.17429,1.1743,0
20171122 130900,1.17962,1.17968,1.1796,1.17968,0
20171123 131300,1.18504,1.18506,1.18504,1.18506,0
20171124 132100,1.19265,1.19266,1.19265,1.19266,0
20171127 132700,1.19054,1.19055,1.19037,1.1904,0
20171128 133100,1.18622,1.18634,1.18594,1.18626,0
20171129 133200,1.18569,1.18586,1.18569,1.18582,0
20171130 133300,1.19125,1.19144,1.19106,1.19121,0
20171201 133500,1.18913,1.18914,1.1886,1.18879,0
20171204 133800,1.185,1.185,1.1849,1.18491,0
20171205 133800,1.18035,1.18035,1.1803,1.18031,0
20171206 133900,1.17919,1.17939,1.17919,1.17938,0
20171207 134000,1.17963,1.17971,1.17948,1.17968,0
20171208 134100,1.17623,1.17632,1.17623,1.17632,0
20171211 134200,1.17908,1.17918,1.17903,1.17907,0
20171212 134300,1.1732,1.17323,1.173,1.173,0
20171213 135200,1.17755,1.17769,1.17752,1.17752,0
20171214 135500,1.17983,1.17998,1.17981,1.17987,0
20171215 135700,1.17563,1.17563,1.1755,1.1755,0
20171218 140100,1.17926,1.1795,1.17926,1.17949,0
20171219 140400,1.18449,1.18451,1.18445,1.18451,0
20171220 141300,1.18793,1.18793,1.18771,1.1878,0
20171221 141600,1.18647,1.18654,1.18646,1.18651,0
20171222 141800,1.18521,1.18522,1.18494,1.18494,0
20171226 144500,1.18628,1.1863,1.18628,1.18629,0
20171227 145100,1.18968,1.18977,1.1896,1.18971,0
20171228 145300,1.19509,1.19509,1.19503,1.19505,0
20171229 150200,1.20082,1.20089,1.20079,1.20083,0
