Date,Open,High,Low,Close,Volume
20200113 041100,1.11291,1.11294,1.11273,1.11277,0
20200113 051100,1.1118,1.1119,1.11178,1.1119,0
20200113 061100,1.11205,1.11206,1.11198,1.11205,0
20200113 071100,1.11214,1.11214,1.11194,1.11194,0
20200113 081100,1.11273,1.11281,1.11273,1.11275,0
20200113 091100,1.11198,1.112,1.11195,1.112,0
20200113 101100,1.11247,1.11258,1.11242,1.11258,0
20200113 111100,1.11359,1.11367,1.11357,1.11365,0
20200113 121100,1.11374,1.1138,1.11372,1.1138,0
20200113 131100,1.11407,1.11409,1.11406,1.11407,0
20200113 141100,1.11411,1.11411,1.11407,1.11409,0
20200113 151100,1.11376,1.11377,1.11375,1.11377,0
20200113 161100,1.11373,1.11374,1.11363,1.11363,0
20200113 171100,1.11367,1.11388,1.11355,1.11369,0
20200113 181100,1.11356,1.11356,1.11355,1.11355,0
20200113 191100,1.1138,1.11382,1.11377,1.11382,0
20200113 201100,1.11371,1.11376,1.1137,1.11375,0
20200113 211100,1.11362,1.11372,1.11362,1.11371,0
20200113 221100,1.11368,1.11369,1.11365,1.11366,0
20200113 231100,1.11375,1.11376,1.11375,1.11376,0
20200114 001100,1.11362,1.11365,1.11362,1.11363,0
20200114 011100,1.11375,1.1138,1.11375,1.1138,0
20200114 021100,1.11401,1.11404,1.114,1.114,0
20200114 031100,1.114,1.11407,1.11393,1.11399,0
20200114 041100,1.1132,1.11325,1.11319,1.1132,0
20200114 051100,1.11315,1.11315,1.11309,1.11309,0
20200114 061100,1.11304,1.11305,1.11295,1.11297,0
20200114 071100,1.11249,1.11249,1.11245,1.11245,0
20200114 081100,1.11154,1.11158,1.11151,1.11155,0
20200114 091100,1.11075,1.11093,1.11073,1.11082,0
20200114 101100,1.11219,1.1122,1.11212,1.11212,0
20200114 111100,1.11281,1.11281,1.1127,1.11277,0
20200114 121100,1.11304,1.11309,1.11304,1.11305,0
20200114 131100,1.11315,1.11327,1.11315,1.11319,0
20200114 141100,1.1131,1.11325,1.1131,1.11324,0
20200114 151100,1.11274,1.11281,1.11274,1.11277,0
20200114 161100,1.11275,1.11275,1.11274,1.11275,0
20200114 171100,1.11265,1.1127,1.11263,1.11268,0
20200114 181100,1.11275,1.11277,1.11274,1.11274,0
20200114 191100,1.11287,1.1129,1.11287,1.1129,0
20200114 201100,1.11311,1.11311,1.11306,1.11306,0
20200114 211100,1.11307,1.1131,1.11302,1.11302,0
20200114 221200,1.11282,1.11283,1.11282,1.11283,0
20200114 231200,1.11304,1.11305,1.11304,1.11305,0
20200115 001200,1.11326,1.11326,1.11325,1.11326,0
20200115 011200,1.11355,1.1136,1.11354,1.11359,0
20200115 021200,1.11343,1.11345,1.11335,1.11345,0
20200115 031200,1.11227,1.1123,1.11217,1.11217,0
20200115 041200,1.11294,1.11308,1.11293,1.11304,0
20200115 051200,1.11258,1.11258,1.11249,1.11251,0
20200115 061200,1.11541,1.11546,1.11524,1.1154,0
20200115 071200,1.11498,1.11503,1.11496,1.11501,0
20200115 081200,1.11413,1.11419,1.11413,1.11415,0
20200115 091200,1.11536,1.11541,1.11532,1.11532,0
20200115 101200,1.11466,1.11469,1.11437,1.11437,0
20200115 111200,1.11558,1.11567,1.11548,1.11564,0
20200115 121200,1.11585,1.11585,1.11572,1.11573,0
20200115 131200,1.11581,1.11588,1.11579,1.11588,0
20200115 141200,1.11496,1.11496,1.11494,1.11495,0
20200115 151200,1.11501,1.11501,1.11495,1.11497,0
20200115 161200,1.11501,1.11501,1.11492,1.11493,0
20200115 171200,1.11498,1.11511,1.11498,1.11508,0
20200115 181200,1.11516,1.11516,1.11515,1.11515,0
20200115 191200,1.11567,1.11575,1.11567,1.11575,0
20200115 201200,1.1155,1.11551,1.11545,1.11549,0
20200115 211200,1.11532,1.11532,1.1153,1.11531,0
20200115 221200,1.11532,1.11533,1.11531,1.11532,0
20200115 231200,1.11527,1.11528,1.11526,1.11527,0
20200116 001200,1.1152,1.11522,1.11516,1.11522,0
20200116 011200,1.11491,1.11491,1.11486,1.11486,0
20200116 021200,1.11493,1.11497,1.11493,1.11497,0
20200116 031200,1.11525,1.11535,1.11521,1.11521,0
20200116 041200,1.11584,1.11586,1.1158,1.11585,0
20200116 051200,1.11557,1.11568,1.11556,1.11564,0
20200116 061200,1.1158,1.11581,1.11568,1.11568,0
20200116 071200,1.11593,1.11598,1.11592,1.11593,0
20200116 081200,1.11677,1.11688,1.11677,1.11683,0
20200116 091200,1.11551,1.11554,1.11542,1.11549,0
20200116 101200,1.11391,1.11391,1.11359,1.11363,0
20200116 111200,1.11348,1.11348,1.11332,1.11334,0
20200116 121200,1.11337,1.11344,1.11335,1.11342,0
20200116 131200,1.11346,1.1135,1.11343,1.11347,0
20200116 141200,1.11347,1.1135,1.11339,1.1134,0
20200116 151200,1.11349,1.11354,1.11348,1.11353,0
20200116 161200,1.11372,1.11373,1.11371,1.11372,0
20200116 171300,1.11358,1.11358,1.11358,1.11358,0
20200116 181300,1.11365,1.11366,1.11365,1.11366,0
20200116 191300,1.11366,1.11369,1.11365,1.11365,0
20200116 201400,1.11381,1.11385,1.11381,1.11385,0
20200116 211400,1.11396,1.11406,1.11396,1.11406,0
20200116 221400,1.11364,1.11365,1.11364,1.11364,0
20200116 231400,1.1133,1.11331,1.1133,1.1133,0
20200117 001400,1.11334,1.11334,1.11333,1.11334,0
20200117 011400,1.11353,1.11356,1.11353,1.11355,0
20200117 021400,1.11389,1.11394,1.11384,1.11394,0
20200117 031400,1.11381,1.11384,1.1138,1.11381,0
20200117 041400,1.11351,1.11356,1.11349,1.11349,0
20200117 051400,1.11257,1.11261,1.1125,1.1125,0
20200117 061400,1.11087,1.11093,1.11083,1.11083,0
20200117 071400,1.1113,1.1113,1.11127,1.11127,0
20200117 081400,1.11088,1.11088,1.11074,1.11074,0
20200117 091400,1.11027,1.11031,1.11021,1.11024,0
20200117 101400,1.11014,1.11014,1.11004,1.11005,0
20200117 111400,1.10909,1.10919,1.10909,1.10918,0
20200117 121400,1.10945,1.10945,1.10936,1.10937,0
20200117 131400,1.10929,1.10931,1.10928,1.1093,0
20200117 141400,1.10919,1.10919,1.10915,1.10915,0
20200117 151400,1.10929,1.10929,1.10924,1.10926,0
20200117 161400,1.10923,1.10925,1.10923,1.10925,0
20200119 171400,1.10922,1.10926,1.10915,1.10925,0
20200119 181600,1.10895,1.10896,1.10894,1.10895,0
20200119 191600,1.10954,1.1096,1.10954,1.1096,0
20200119 201600,1.10959,1.10961,1.10958,1.10958,0
20200119 211600,1.10954,1.10959,1.10954,1.10959,0
20200119 221600,1.10973,1.10975,1.10973,1.10973,0
20200119 231700,1.1096,1.1096,1.10959,1.10959,0
20200120 001800,1.1096,1.1096,1.1096,1.1096,0
20200120 011800,1.10995,1.10996,1.10993,1.10996,0
20200120 021800,1.10996,1.11004,1.10996,1.11003,0
20200120 031800,1.10902,1.10903,1.10897,1.10898,0
20200120 041800,1.10861,1.10862,1.10851,1.10851,0
20200120 051800,1.10866,1.10868,1.10863,1.10868,0
20200120 061800,1.10848,1.1086,1.10848,1.1086,0
20200120 071800,1.10846,1.10846,1.1084,1.10841,0
20200120 081800,1.10843,1.10844,1.10834,1.10837,0
20200120 091800,1.10813,1.10814,1.10812,1.10813,0
20200120 101800,1.10836,1.10837,1.10831,1.10833,0
20200120 111800,1.10827,1.10834,1.10827,1.10832,0
20200120 121800,1.10856,1.10859,1.10856,1.10859,0
20200120 131800,1.10829,1.1083,1.10829,1.10829,0
20200120 141800,1.10904,1.10906,1.10902,1.10906,0
20200120 151800,1.10941,1.10944,1.1094,1.10943,0
20200120 161800,1.10965,1.10968,1.10956,1.10968,0
20200120 172000,1.10964,1.10965,1.10964,1.10964,0
20200120 182000,1.1095,1.1095,1.10948,1.10948,0
20200120 192000,1.10936,1.10938,1.10935,1.10935,0
20200120 202100,1.10909,1.1091,1.10903,1.10909,0
20200120 212100,1.10957,1.10964,1.10957,1.10962,0
20200120 222100,1.10977,1.1098,1.10975,1.1098,0
20200120 232100,1.10951,1.10952,1.10946,1.10946,0
20200121 002100,1.10972,1.10973,1.10972,1.10972,0
20200121 012100,1.1096,1.1096,1.10956,1.10956,0
20200121 022100,1.10959,1.10962,1.10953,1.10958,0
20200121 032100,1.1089,1.10891,1.10881,1.10881,0
20200121 042100,1.1087,1.10871,1.1086,1.1086,0
20200121 052100,1.10983,1.11019,1.10983,1.10998,0
20200121 062100,1.11064,1.11074,1.11064,1.11073,0
20200121 072100,1.11033,1.11034,1.11032,1.11034,0
20200121 082100,1.11162,1.11176,1.11156,1.11176,0
20200121 092100,1.11118,1.11124,1.11118,1.11119,0
20200121 102100,1.11016,1.11016,1.11007,1.1101,0
20200121 112100,1.10943,1.10943,1.10929,1.10929,0
20200121 122100,1.10926,1.10931,1.10922,1.10922,0
20200121 132100,1.10938,1.1095,1.10937,1.10944,0
20200121 142100,1.10929,1.10929,1.10928,1.10928,0
20200121 152100,1.1091,1.10912,1.10908,1.10911,0
20200121 162100,1.10866,1.10867,1.10862,1.10862,0
20200121 172100,1.1083,1.10834,1.1083,1.10831,0
20200121 182100,1.1083,1.10831,1.1083,1.1083,0
20200121 192100,1.10857,1.10859,1.10855,1.10856,0
20200121 202100,1.10811,1.10812,1.10807,1.10811,0
20200121 212100,1.10788,1.10798,1.10788,1.10794,0
20200121 222100,1.10811,1.10813,1.1081,1.10812,0
20200121 232100,1.10823,1.10826,1.10823,1.10825,0
20200122 002100,1.10839,1.10839,1.10834,1.10835,0
20200122 012100,1.10845,1.10846,1.10842,1.10844,0
20200122 022100,1.10781,1.10785,1.1078,1.10784,0
20200122 032100,1.10777,1.10789,1.10777,1.10783,0
20200122 042100,1.10828,1.10832,1.10825,1.10828,0
20200122 052100,1.10913,1.10919,1.10912,1.10917,0
20200122 062100,1.10841,1.10846,1.10838,1.1084,0
20200122 072100,1.10783,1.10788,1.10782,1.10785,0
20200122 082100,1.10887,1.10898,1.10887,1.10893,0
20200122 092100,1.10911,1.10917,1.10908,1.10909,0
20200122 102100,1.10746,1.10756,1.10745,1.10754,0
20200122 112100,1.10888,1.10906,1.10888,1.10899,0
20200122 122100,1.10892,1.10893,1.10891,1.10891,0
20200122 132100,1.1084,1.10845,1.1084,1.10844,0
20200122 142100,1.10893,1.10894,1.10887,1.10887,0
20200122 152100,1.109,1.10902,1.109,1.10901,0
20200122 162100,1.10923,1.10928,1.10923,1.10928,0
20200122 172100,1.10936,1.10937,1.10936,1.10937,0
20200122 182100,1.10956,1.10956,1.10954,1.10955,0
20200122 192100,1.10947,1.10947,1.10943,1.10945,0
20200122 202100,1.10897,1.10897,1.10888,1.10892,0
20200122 212100,1.10897,1.10898,1.10896,1.10897,0
20200122 222100,1.10862,1.10866,1.10861,1.10866,0
20200122 232100,1.10843,1.10844,1.10841,1.10842,0
20200123 002100,1.10836,1.10836,1.10826,1.10826,0
20200123 012100,1.10829,1.10832,1.10828,1.10828,0
20200123 022100,1.10886,1.10886,1.10881,1.10881,0
20200123 032100,1.10838,1.10842,1.10831,1.10842,0
20200123 042100,1.10823,1.10823,1.10811,1.10817,0
20200123 052100,1.10867,1.10871,1.10862,1.10869,0
20200123 062100,1.10914,1.1093,1.10913,1.10929,0
20200123 072100,1.10904,1.10911,1.10903,1.10911,0
20200123 082100,1.10902,1.10928,1.10901,1.10927,0
20200123 092100,1.10669,1.10681,1.10599,1.10605,0
20200123 102100,1.10544,1.10551,1.10528,1.10532,0
20200123 112100,1.10392,1.10392,1.10369,1.10369,0
20200123 122100,1.10447,1.10459,1.10446,1.10456,0
20200123 132100,1.10516,1.10517,1.10511,1.10511,0
20200123 142100,1.10501,1.10512,1.10501,1.10512,0
20200123 152100,1.10551,1.10568,1.1055,1.10567,0
20200123 162100,1.10572,1.10575,1.10572,1.10575,0
20200123 172100,1.10545,1.10549,1.10543,1.10548,0
20200123 182100,1.10553,1.10553,1.10552,1.10552,0
20200123 192100,1.10514,1.10516,1.10513,1.10514,0
20200123 202100,1.10531,1.10532,1.10527,1.10527,0
20200123 212100,1.10527,1.10528,1.10526,1.10527,0
20200123 222100,1.10506,1.10506,1.10506,1.10506,0
20200123 232100,1.105,1.10502,1.105,1.10501,0
20200124 002100,1.10483,1.10483,1.10482,1.10482,0
20200124 012100,1.10468,1.10469,1.10457,1.10457,0
20200124 022100,1.10474,1.1048,1.10467,1.10478,0
20200124 032100,1.10506,1.10506,1.10488,1.10501,0
20200124 042100,1.10495,1.10504,1.10492,1.10502,0
20200124 052100,1.10339,1.1036,1.10338,1.10359,0
20200124 062100,1.10329,1.10338,1.10314,1.10317,0
20200124 072100,1.10336,1.10338,1.10336,1.10337,0
20200124 082100,1.10367,1.10368,1.10359,1.10359,0
20200124 092100,1.10362,1.10366,1.10359,1.1036,0
20200124 102100,1.10282,1.10297,1.10282,1.10295,0
20200124 112100,1.10259,1.10266,1.10254,1.10266,0
20200124 122100,1.10232,1.10241,1.10232,1.10233,0
20200124 132100,1.10269,1.10271,1.10263,1.10264,0
20200124 142100,1.10294,1.10295,1.10294,1.10294,0
20200124 152100,1.10271,1.10272,1.1027,1.1027,0
20200124 162100,1.10283,1.10285,1.10282,1.10285,0
20200126 172100,1.10269,1.10273,1.10259,1.1027,0
20200126 182100,1.10317,1.10322,1.10317,1.10319,0
20200126 192100,1.10325,1.10326,1.10325,1.10325,0
20200126 202100,1.10322,1.10323,1.10318,1.10322,0
20200126 212200,1.10335,1.10335,1.10334,1.10334,0
20200126 222200,1.10294,1.10296,1.10294,1.10295,0
20200126 232200,1.10274,1.10275,1.10274,1.10274,0
20200127 002200,1.1027,1.1027,1.10269,1.10269,0
20200127 012300,1.10287,1.10287,1.10286,1.10286,0
20200127 022300,1.10345,1.10351,1.10344,1.1035,0
20200127 032300,1.10295,1.10319,1.10295,1.1031,0
20200127 042300,1.1022,1.10222,1.1021,1.10215,0
20200127 052300,1.102,1.102,1.10196,1.10196,0
20200127 062300,1.10251,1.10254,1.10244,1.10244,0
20200127 072300,1.10226,1.10227,1.1022,1.10226,0
20200127 082300,1.1025,1.10251,1.10246,1.10248,0
20200127 092300,1.10232,1.10242,1.1023,1.10239,0
20200127 102300,1.10166,1.10171,1.10164,1.10167,0
20200127 112300,1.10155,1.10175,1.10155,1.10174,0
20200127 122300,1.10167,1.10168,1.10157,1.10158,0
20200127 132300,1.10134,1.10137,1.10132,1.10135,0
20200127 142300,1.10146,1.10155,1.10146,1.10154,0
20200127 152300,1.10182,1.10183,1.10181,1.10182,0
20200127 162300,1.10198,1.10202,1.10197,1.10198,0
20200127 172300,1.10198,1.10199,1.10197,1.10198,0
20200127 182300,1.10183,1.10187,1.10183,1.10186,0
20200127 192300,1.10183,1.10184,1.10182,1.10183,0
20200127 202300,1.10241,1.10249,1.1024,1.10248,0
20200127 212300,1.10185,1.10189,1.10185,1.10188,0
20200127 222500,1.10199,1.10202,1.10199,1.10202,0
20200127 232500,1.10216,1.10217,1.10216,1.10216,0
20200128 002500,1.10229,1.10229,1.10228,1.10228,0
20200128 012500,1.10229,1.10229,1.10228,1.10228,0
20200128 022500,1.10173,1.10174,1.10168,1.10171,0
20200128 032500,1.10147,1.10157,1.10146,1.10149,0
20200128 042500,1.10171,1.10176,1.10168,1.10171,0
20200128 052500,1.10218,1.10219,1.10204,1.10213,0
20200128 062500,1.10139,1.10139,1.10131,1.10136,0
20200128 072500,1.10043,1.10049,1.10041,1.10046,0
20200128 082500,1.10064,1.10069,1.10064,1.10064,0
20200128 092500,1.10048,1.10048,1.10033,1.10033,0
20200128 102500,1.10016,1.10022,1.10005,1.10005,0
20200128 112500,1.10044,1.10068,1.10043,1.10067,0
20200128 122500,1.10107,1.10107,1.10095,1.10098,0
20200128 132500,1.10132,1.10138,1.10132,1.10136,0
20200128 142500,1.1015,1.10153,1.1015,1.10151,0
20200128 152500,1.10186,1.10187,1.10184,1.10185,0
20200128 162500,1.10198,1.10198,1.10197,1.10198,0
20200128 172500,1.10226,1.10236,1.10226,1.10234,0
20200128 182500,1.10231,1.10231,1.1023,1.1023,0
20200128 192500,1.10236,1.1024,1.10231,1.10231,0
20200128 202500,1.10193,1.10193,1.10189,1.10192,0
20200128 212600,1.10151,1.10153,1.10151,1.10153,0
20200128 222600,1.10143,1.10143,1.10142,1.10142,0
20200128 232600,1.10139,1.1014,1.10139,1.10139,0
20200129 002600,1.10119,1.10123,1.10117,1.10123,0
20200129 012600,1.10161,1.10163,1.1016,1.1016,0
20200129 022600,1.10063,1.10064,1.10062,1.10063,0
20200129 032600,1.10024,1.10025,1.10019,1.10022,0
20200129 042600,1.10039,1.10046,1.10033,1.10041,0
20200129 052600,1.0999,1.09993,1.09984,1.09986,0
20200129 062600,1.1001,1.1001,1.10003,1.10003,0
20200129 072600,1.10008,1.1002,1.10008,1.10019,0
20200129 082600,1.09949,1.09953,1.09944,1.09949,0
20200129 092600,1.09954,1.09964,1.09952,1.09956,0
20200129 102600,1.10072,1.10089,1.10072,1.10082,0
20200129 112600,1.09991,1.1,1.09991,1.1,0
20200129 122600,1.10013,1.10014,1.10008,1.10008,0
20200129 132600,1.10036,1.10036,1.10026,1.10027,0
20200129 142600,1.10066,1.10077,1.10066,1.10077,0
20200129 152600,1.10099,1.10113,1.10098,1.1011,0
20200129 162600,1.10045,1.10046,1.10045,1.10046,0
20200129 172600,1.1009,1.10091,1.1009,1.10091,0
20200129 182600,1.10158,1.1017,1.10158,1.10169,0
