Date,Open,High,Low,Close,Volume
20190423 184500,1.12228,1.12228,1.12227,1.12227,0
20190424 184500,1.11581,1.11582,1.1158,1.1158,0
20190425 184500,1.11363,1.11364,1.11361,1.11362,0
20190428 184600,1.11495,1.11496,1.11494,1.11494,0
20190429 184600,1.11836,1.11842,1.11835,1.11841,0
20190430 184700,1.12128,1.12134,1.12127,1.12129,0
20190501 184700,1.12022,1.12022,1.12021,1.12022,0
20190502 184700,1.11745,1.11745,1.11744,1.11744,0
20190505 184800,1.11998,1.11998,1.11988,1.11988,0
20190506 184800,1.11984,1.11984,1.11983,1.11984,0
20190507 184800,1.11929,1.11933,1.11923,1.11933,0
20190508 184800,1.11966,1.11967,1.11961,1.11965,0
20190509 184800,1.12186,1.12188,1.12186,1.12187,0
20190512 184900,1.12348,1.1235,1.12347,1.1235,0
20190513 184900,1.12309,1.1231,1.12309,1.12309,0
20190514 184900,1.12074,1.12074,1.12073,1.12073,0
20190515 184900,1.1206,1.12071,1.12056,1.1207,0
20190516 184900,1.11727,1.11731,1.11726,1.11731,0
20190519 184900,1.11623,1.11625,1.11621,1.11622,0
20190520 185000,1.11686,1.11686,1.11685,1.11685,0
20190521 185100,1.1163,1.11632,1.11629,1.1163,0
20190522 185100,1.11565,1.11571,1.11565,1.11569,0
20190523 185200,1.11819,1.11821,1.11815,1.11821,0
20190527 065300,1.11924,1.11925,1.11919,1.11919,0
20190528 065600,1.11877,1.11882,1.11877,1.11881,0
20190529 065700,1.1155,1.11557,1.11548,1.11557,0
20190530 065700,1.1136,1.11369,1.1136,1.11363,0
20190531 065700,1.11489,1.11497,1.11485,1.11485,0
20190603 065900,1.11842,1.11844,1.11837,1.11839,0
20190604 070000,1.12585,1.12593,1.12569,1.12587,0
20190605 070000,1.12607,1.12613,1.12571,1.12575,0
20190606 070000,1.12345,1.12348,1.12337,1.12347,0
20190607 070000,1.12627,1.12632,1.12621,1.12632,0
20190610 070000,1.13077,1.13098,1.13076,1.13081,0
20190611 070200,1.13178,1.13183,1.13169,1.13177,0
20190612 070400,1.132,1.1321,1.13193,1.13208,0
20190613 070400,1.12869,1.12869,1.12862,1.12862,0
20190614 070400,1.12567,1.12577,1.12559,1.12569,0
20190617 070400,1.12189,1.12195,1.12183,1.12191,0
20190618 070500,1.11942,1.11967,1.1194,1.11966,0
20190619 070700,1.12051,1.12054,1.12045,1.1205,0
20190620 070700,1.13039,1.1305,1.13026,1.13037,0
20190621 070700,1.13049,1.13065,1.13039,1.1304,0
20190624 070700,1.1395,1.13961,1.1395,1.1396,0
20190625 070700,1.13797,1.138,1.13781,1.13793,0
20190626 070700,1.13652,1.13657,1.13649,1.13655,0
20190627 070800,1.13767,1.13771,1.13759,1.13761,0
20190628 070900,1.13832,1.13837,1.13828,1.13829,0
20190701 070900,1.13421,1.13457,1.1342,1.13451,0
20190702 070900,1.12983,1.12986,1.12975,1.12981,0
20190703 070900,1.12951,1.12959,1.12951,1.12957,0
20190704 071200,1.12847,1.12852,1.12847,1.12847,0
20190705 071500,1.12639,1.12649,1.12633,1.12643,0
20190708 071600,1.12175,1.12188,1.12172,1.12182,0
20190709 071600,1.12017,1.12023,1.12017,1.12021,0
20190710 071600,1.12159,1.12161,1.12156,1.12157,0
20190711 071600,1.12747,1.1276,1.12747,1.1276,0
20190712 071600,1.12597,1.12599,1.1259,1.12598,0
20190715 071600,1.12759,1.12764,1.12758,1.12761,0
20190716 071600,1.12221,1.12222,1.12217,1.12217,0
20190717 071600,1.12213,1.12217,1.1221,1.1221,0
20190718 071600,1.12138,1.12141,1.12129,1.12139,0
20190719 071600,1.12347,1.12356,1.12344,1.12345,0
20190722 071600,1.12188,1.12192,1.12188,1.12189,0
20190723 071600,1.11815,1.11819,1.11808,1.11816,0
20190724 071900,1.11466,1.11475,1.11465,1.11474,0
20190725 072000,1.11403,1.11412,1.11401,1.1141,0
20190726 072100,1.11324,1.11338,1.11324,1.11337,0
20190729 072400,1.11181,1.11182,1.11171,1.11172,0
20190730 072500,1.11458,1.11464,1.11457,1.11461,0
20190731 072600,1.11473,1.11477,1.11472,1.11475,0
20190801 072600,1.1033,1.10339,1.10327,1.10336,0
20190802 072600,1.1098,1.10984,1.10978,1.10984,0
20190805 072600,1.11715,1.11717,1.117,1.1171,0
20190806 072600,1.12021,1.12026,1.12015,1.12019,0
20190807 072600,1.11901,1.11908,1.11896,1.11907,0
20190808 072600,1.12021,1.12028,1.12021,1.12027,0
20190809 072600,1.12029,1.1203,1.12009,1.12012,0
20190812 072800,1.1193,1.11935,1.11924,1.11929,0
20190813 072800,1.12178,1.12178,1.12166,1.12166,0
20190814 072800,1.11698,1.11711,1.11694,1.11709,0
20190815 072900,1.11571,1.11575,1.115,1.11526,0
20190816 072900,1.10805,1.10807,1.10794,1.10795,0
20190819 073300,1.10964,1.10971,1.1096,1.10963,0
20190820 073300,1.10794,1.10801,1.10788,1.10789,0
20190821 073400,1.11039,1.11046,1.11024,1.11024,0
20190822 073400,1.108,1.10826,1.10796,1.10819,0
20190823 073400,1.10572,1.10584,1.10572,1.10584,0
20190826 073400,1.11158,1.1116,1.11152,1.11157,0
20190827 073500,1.11077,1.11093,1.11073,1.11091,0
20190828 073600,1.10876,1.10879,1.10872,1.10879,0
20190829 073600,1.10743,1.1075,1.1074,1.10747,0
20190830 073800,1.10399,1.10399,1.10386,1.10387,0
20190902 074600,1.09739,1.09741,1.09733,1.09733,0
20190903 080000,1.09371,1.09376,1.09369,1.09372,0
20190904 080000,1.10149,1.10175,1.10143,1.10156,0
20190905 080000,1.10661,1.10671,1.10651,1.10651,0
20190906 080000,1.10221,1.10242,1.10221,1.10241,0
20190909 080700,1.10331,1.10339,1.10329,1.1033,0
20190910 080700,1.10401,1.10418,1.10401,1.10418,0
20190911 080700,1.10032,1.10035,1.10022,1.10029,0
20190912 080700,1.09576,1.09607,1.09541,1.09607,0
20190913 080800,1.11012,1.11013,1.10988,1.10995,0
20190916 080900,1.1033,1.10349,1.1033,1.10347,0
20190917 081000,1.10271,1.10271,1.10262,1.10265,0
20190918 081000,1.10532,1.10536,1.10532,1.10534,0
20190919 081100,1.10663,1.10668,1.10663,1.10665,0
20190920 081100,1.10312,1.10312,1.10302,1.10308,0
20190923 082000,1.09889,1.09904,1.09879,1.09892,0
20190924 082100,1.10015,1.10018,1.10014,1.10016,0
20190925 082100,1.09803,1.09808,1.09799,1.09805,0
20190926 082100,1.09369,1.09378,1.09368,1.09377,0
20190927 082200,1.0932,1.0933,1.09317,1.09328,0
20190930 082300,1.08895,1.08919,1.08891,1.0891,0
20191001 082300,1.08973,1.08973,1.08965,1.08968,0
20191002 082300,1.09197,1.092,1.09164,1.09181,0
20191003 082500,1.09523,1.09528,1.0952,1.09528,0
20191004 082600,1.09741,1.09752,1.09729,1.09747,0
20191007 082600,1.09916,1.09923,1.09916,1.09922,0
20191008 082600,1.09848,1.09859,1.09848,1.09853,0
20191009 082700,1.09808,1.09808,1.09794,1.09796,0
20191010 082700,1.10259,1.10268,1.10257,1.10265,0
20191011 082700,1.10414,1.10414,1.10399,1.10401,0
20191014 083200,1.103,1.10307,1.10297,1.10302,0
20191015 083500,1.10045,1.10067,1.10043,1.10049,0
20191016 083500,1.10427,1.10434,1.10386,1.10395,0
20191017 083500,1.11125,1.1116,1.1112,1.11155,0
20191018 083700,1.11453,1.11461,1.11447,1.11451,0
20191021 083700,1.1162,1.11653,1.11619,1.11652,0
20191022 083800,1.11317,1.11323,1.11316,1.11319,0
20191023 083800,1.1119,1.11209,1.11189,1.11209,0
20191024 083800,1.11282,1.11287,1.11272,1.11282,0
20191025 083800,1.11011,1.11012,1.1098,1.1098,0
20191028 064300,1.10986,1.10994,1.10983,1.10983,0
20191029 064300,1.10843,1.10847,1.10841,1.10842,0
20191030 064400,1.11114,1.11124,1.11113,1.11122,0
20191031 064400,1.11563,1.11569,1.11555,1.11567,0
20191101 064500,1.11567,1.11574,1.11563,1.11574,0
20191104 074900,1.11588,1.11589,1.11577,1.11585,0
20191105 074900,1.11071,1.11071,1.11051,1.11054,0
20191106 074900,1.1087,1.10872,1.10867,1.10872,0
20191107 075200,1.10725,1.10733,1.1071,1.10713,0
20191108 075200,1.10295,1.10305,1.10294,1.10301,0
20191111 075500,1.10366,1.10376,1.10365,1.10372,0
20191112 075700,1.10179,1.10182,1.10172,1.10179,0
20191113 075700,1.10052,1.10072,1.10045,1.10071,0
20191114 075700,1.09987,1.09988,1.09967,1.09967,0
20191115 075800,1.10338,1.10343,1.1033,1.1033,0
20191118 080300,1.10582,1.10586,1.10581,1.10581,0
20191119 080700,1.10765,1.10768,1.10762,1.10764,0
20191120 080800,1.10582,1.10582,1.10573,1.10573,0
20191121 080800,1.10931,1.10937,1.10916,1.10931,0
20191122 080800,1.10567,1.10574,1.10566,1.1057,0
20191125 081000,1.10083,1.10089,1.10065,1.10066,0
20191126 081000,1.102,1.102,1.10193,1.10194,0
20191127 081000,1.10086,1.10092,1.10085,1.10085,0
20191128 081300,1.10029,1.10043,1.10027,1.10037,0
20191129 081500,1.0982,1.09843,1.09813,1.09843,0
20191202 082000,1.10242,1.10247,1.10238,1.10241,0
20191203 082000,1.10698,1.10701,1.1069,1.10694,0
20191204 082400,1.10885,1.10893,1.10879,1.10892,0
20191205 082500,1.10912,1.10918,1.1091,1.10915,0
20191206 082800,1.10963,1.10971,1.10958,1.10963,0
20191209 082900,1.10703,1.10708,1.10702,1.10702,0
20191210 082900,1.10766,1.10772,1.10766,1.1077,0
20191211 082900,1.10818,1.10818,1.10781,1.10786,0
20191212 083000,1.11354,1.11376,1.1135,1.11374,0
20191213 083000,1.11725,1.11767,1.11725,1.11736,0
20191216 083000,1.11444,1.1146,1.11444,1.11459,0
20191217 083000,1.1166,1.11666,1.11643,1.11658,0
20191218 083100,1.11128,1.11128,1.11111,1.11123,0
20191219 083300,1.11203,1.11225,1.11203,1.11223,0
20191220 083300,1.10886,1.10886,1.10858,1.10864,0
20191223 083600,1.10726,1.10727,1.10709,1.1071,0
20191224 083600,1.10813,1.10822,1.1081,1.10814,0
20191226 000000,1.10891,1.10897,1.10891,1.10894,0
20191227 000600,1.11203,1.11205,1.11203,1.11204,0
20191230 000900,1.11981,1.11982,1.11978,1.11979,0
20191231 001000,1.12021,1.12022,1.12021,1.12022,0
