Date,Open,High,Low,Close,Volume
20190108 140200,1.14406,1.14409,1.1439,1.14399,0
20190108 150200,1.14415,1.14422,1.14408,1.14422,0
20190108 160200,1.14408,1.14411,1.14406,1.1441,0
20190108 170200,1.14401,1.14402,1.144,1.14401,0
20190108 180300,1.14427,1.14432,1.14427,1.1443,0
20190108 190300,1.14552,1.14552,1.14537,1.1454,0
20190108 200300,1.14565,1.14575,1.14565,1.14565,0
20190108 210300,1.14583,1.14584,1.14578,1.14583,0
20190108 220300,1.14521,1.14533,1.14521,1.14531,0
20190108 230300,1.14553,1.14553,1.1455,1.1455,0
20190109 000300,1.14623,1.14623,1.14615,1.14615,0
20190109 010300,1.14567,1.14575,1.14566,1.14572,0
20190109 020300,1.14571,1.14574,1.14571,1.14571,0
20190109 030300,1.14673,1.14696,1.14673,1.14681,0
20190109 040300,1.14642,1.14642,1.1461,1.14616,0
20190109 050300,1.14614,1.1463,1.14606,1.14626,0
20190109 060300,1.1453,1.14538,1.14526,1.14531,0
20190109 070300,1.14512,1.14526,1.14496,1.14521,0
20190109 080300,1.14489,1.14498,1.1448,1.14497,0
20190109 090300,1.14681,1.14694,1.14677,1.14683,0
20190109 100300,1.15292,1.15309,1.15258,1.15269,0
20190109 110300,1.15172,1.15174,1.15138,1.15159,0
20190109 120300,1.15238,1.15238,1.15214,1.15215,0
20190109 130300,1.15331,1.15333,1.15315,1.15321,0
20190109 140300,1.15403,1.15426,1.15302,1.1531,0
20190109 150300,1.15454,1.15457,1.15443,1.15451,0
20190109 160300,1.15528,1.15529,1.15521,1.15522,0
20190109 170300,1.15424,1.15425,1.15422,1.15425,0
20190109 180300,1.15534,1.15535,1.15527,1.15529,0
20190109 190300,1.15576,1.15577,1.15552,1.15552,0
20190109 200300,1.15595,1.15602,1.15588,1.15589,0
20190109 210300,1.15533,1.15534,1.15529,1.15531,0
20190109 220300,1.15575,1.15582,1.15575,1.15576,0
20190109 230300,1.15666,1.15666,1.15653,1.15654,0
20190110 000300,1.15566,1.15567,1.15559,1.1556,0
20190110 010300,1.15587,1.15587,1.15576,1.1558,0
20190110 020300,1.15522,1.1553,1.1552,1.15523,0
20190110 030300,1.15419,1.15431,1.15394,1.15431,0
20190110 040300,1.15295,1.15303,1.15292,1.15302,0
20190110 050300,1.15213,1.15217,1.15203,1.1521,0
20190110 060300,1.15281,1.1529,1.15279,1.15286,0
20190110 070300,1.15257,1.15259,1.15237,1.15247,0
20190110 080300,1.15356,1.15358,1.15335,1.1535,0
20190110 090300,1.15222,1.1524,1.15222,1.15239,0
20190110 100300,1.15262,1.15273,1.15222,1.15227,0
20190110 110300,1.15205,1.15214,1.15201,1.15208,0
20190110 120300,1.15149,1.1515,1.15118,1.15123,0
20190110 130300,1.15063,1.15078,1.15029,1.1503,0
20190110 140300,1.14964,1.14992,1.14961,1.14992,0
20190110 150300,1.14996,1.15,1.14979,1.14985,0
20190110 160300,1.15001,1.15003,1.14996,1.14996,0
20190110 170300,1.14978,1.14978,1.14967,1.14972,0
20190110 180300,1.14983,1.14992,1.14982,1.14992,0
20190110 190300,1.15118,1.15118,1.15101,1.15105,0
20190110 200300,1.15136,1.15144,1.15136,1.15144,0
20190110 210300,1.15168,1.15172,1.1516,1.15161,0
20190110 220300,1.15205,1.15205,1.15201,1.15202,0
20190110 230300,1.15239,1.15242,1.15231,1.15238,0
20190111 000300,1.15295,1.15295,1.15284,1.15291,0
20190111 010300,1.15286,1.15291,1.15273,1.15274,0
20190111 020300,1.15276,1.15278,1.1526,1.1526,0
20190111 030300,1.15273,1.15283,1.15272,1.15276,0
20190111 040300,1.15274,1.15275,1.15257,1.15257,0
20190111 050300,1.15157,1.15185,1.15155,1.15176,0
20190111 060300,1.15289,1.15296,1.15281,1.15294,0
20190111 070300,1.15339,1.15344,1.15334,1.15338,0
20190111 080300,1.15257,1.15279,1.15254,1.15275,0
20190111 090300,1.15245,1.15267,1.15245,1.15248,0
20190111 100300,1.14642,1.14673,1.14633,1.14667,0
20190111 110300,1.14765,1.14768,1.14749,1.14754,0
20190111 120300,1.14787,1.1479,1.1478,1.1479,0
20190111 130300,1.14802,1.14813,1.14802,1.14807,0
20190111 140300,1.14722,1.14729,1.14716,1.14717,0
20190111 150300,1.14641,1.14651,1.14639,1.14646,0
20190111 160300,1.14638,1.14656,1.14636,1.14653,0
20190113 170400,1.14598,1.14598,1.14596,1.14596,0
20190113 180500,1.14674,1.1468,1.14672,1.14672,0
20190113 190500,1.14615,1.1462,1.14613,1.14613,0
20190113 200500,1.14656,1.14665,1.14656,1.14665,0
20190113 210500,1.14766,1.14766,1.14745,1.14745,0
20190113 220500,1.14682,1.14698,1.14682,1.14696,0
20190113 230500,1.14708,1.14708,1.14702,1.14702,0
20190114 000500,1.14777,1.14778,1.14774,1.14774,0
20190114 010500,1.14794,1.14798,1.14793,1.14795,0
20190114 020500,1.14747,1.14777,1.14747,1.14759,0
20190114 030500,1.14792,1.14817,1.14792,1.1481,0
20190114 040500,1.14757,1.14757,1.14705,1.14709,0
20190114 050500,1.14557,1.14576,1.14556,1.14575,0
20190114 060500,1.14587,1.14598,1.14579,1.14598,0
20190114 070500,1.14664,1.14683,1.14661,1.14663,0
20190114 080500,1.14675,1.14681,1.14675,1.14681,0
20190114 090500,1.14576,1.14585,1.1457,1.14584,0
20190114 100500,1.1467,1.14674,1.14659,1.1467,0
20190114 110500,1.1467,1.14679,1.14636,1.14655,0
20190114 120500,1.14752,1.14758,1.14741,1.14744,0
20190114 130500,1.14755,1.14757,1.14749,1.14749,0
20190114 140500,1.14691,1.14691,1.14673,1.14673,0
20190114 150500,1.14661,1.14662,1.14657,1.14657,0
20190114 160500,1.14696,1.14696,1.14685,1.14686,0
20190114 170500,1.14677,1.14677,1.14674,1.14675,0
20190114 180500,1.14688,1.14706,1.14688,1.14697,0
20190114 190500,1.14731,1.14731,1.14725,1.14725,0
20190114 200500,1.14756,1.14757,1.14751,1.14751,0
20190114 210500,1.14871,1.14874,1.14871,1.14873,0
20190114 220500,1.14834,1.14847,1.14833,1.14843,0
20190114 230500,1.14836,1.14837,1.14826,1.1483,0
20190115 000500,1.14798,1.14807,1.14798,1.14807,0
20190115 010500,1.14794,1.14796,1.14794,1.14796,0
20190115 020500,1.14725,1.14741,1.14725,1.1474,0
20190115 030500,1.14734,1.14735,1.14691,1.14691,0
20190115 040500,1.14575,1.14577,1.1457,1.14574,0
20190115 050500,1.14364,1.1438,1.14349,1.14351,0
20190115 060500,1.14305,1.14317,1.14302,1.14315,0
20190115 070500,1.14278,1.14279,1.14264,1.14265,0
20190115 080500,1.14311,1.14313,1.143,1.143,0
20190115 090500,1.14369,1.14409,1.14369,1.14407,0
20190115 100500,1.14529,1.1454,1.14509,1.14519,0
20190115 110500,1.14246,1.14248,1.14143,1.14146,0
20190115 120500,1.13956,1.13972,1.13951,1.13957,0
20190115 130500,1.13839,1.13842,1.13826,1.13837,0
20190115 140500,1.13892,1.13895,1.13887,1.1389,0
20190115 150500,1.1407,1.14121,1.1407,1.1412,0
20190115 160500,1.14124,1.14128,1.14116,1.14119,0
20190115 170500,1.14102,1.14104,1.14101,1.14102,0
20190115 180500,1.14107,1.14109,1.14103,1.14104,0
20190115 190500,1.14057,1.14086,1.14057,1.14072,0
20190115 200500,1.14099,1.141,1.1409,1.14098,0
20190115 210500,1.1397,1.1397,1.13961,1.13964,0
20190115 220500,1.14013,1.14013,1.14005,1.14007,0
20190115 230500,1.14049,1.1405,1.14043,1.14049,0
20190116 000500,1.14089,1.1409,1.14081,1.14081,0
20190116 010500,1.14114,1.14116,1.1411,1.14115,0
20190116 020500,1.14012,1.14043,1.14006,1.14042,0
20190116 030500,1.14027,1.14044,1.14021,1.14042,0
20190116 040500,1.14241,1.14243,1.14211,1.14214,0
20190116 050500,1.14097,1.14102,1.14088,1.14098,0
20190116 060500,1.13998,1.1402,1.13998,1.14012,0
20190116 070500,1.13799,1.13819,1.13798,1.13808,0
20190116 080500,1.13877,1.13882,1.13869,1.13878,0
20190116 090500,1.13949,1.13957,1.13946,1.13955,0
20190116 100500,1.14001,1.14024,1.13995,1.14018,0
20190116 110500,1.13975,1.13991,1.13975,1.13991,0
20190116 120500,1.14059,1.14068,1.14055,1.14066,0
20190116 130500,1.13999,1.14012,1.13999,1.14011,0
20190116 140500,1.14045,1.14058,1.14041,1.14058,0
20190116 150500,1.13973,1.13978,1.13964,1.1397,0
20190116 160500,1.13951,1.13951,1.13946,1.13946,0
20190116 170500,1.13916,1.13941,1.13913,1.13939,0
20190116 180500,1.1397,1.1397,1.13965,1.13966,0
20190116 190600,1.13962,1.13984,1.1396,1.13979,0
20190116 200600,1.13995,1.13996,1.13979,1.13979,0
20190116 210600,1.13945,1.13946,1.13939,1.13939,0
20190116 220600,1.1389,1.13891,1.1389,1.13891,0
20190116 230600,1.13853,1.13859,1.13853,1.13858,0
20190117 000600,1.13819,1.1382,1.13809,1.13809,0
20190117 010600,1.1386,1.1386,1.13853,1.13853,0
20190117 020600,1.13933,1.1394,1.13916,1.13927,0
20190117 030600,1.13863,1.13864,1.13842,1.13843,0
20190117 040600,1.13977,1.13982,1.13967,1.1397,0
20190117 050600,1.13943,1.13953,1.13937,1.13949,0
20190117 060600,1.13959,1.13996,1.13958,1.13979,0
20190117 070600,1.14028,1.14034,1.14022,1.1403,0
20190117 080600,1.14019,1.14027,1.14011,1.14023,0
20190117 090600,1.13979,1.13981,1.1396,1.13968,0
20190117 100600,1.13899,1.13905,1.13885,1.1389,0
20190117 110600,1.13837,1.13856,1.13832,1.13852,0
20190117 120600,1.13884,1.13886,1.13875,1.13884,0
20190117 130600,1.13913,1.1392,1.13899,1.13909,0
20190117 140600,1.13817,1.13822,1.13808,1.13814,0
20190117 150600,1.13894,1.13899,1.13883,1.13883,0
20190117 160600,1.13913,1.13913,1.13909,1.13909,0
20190117 170600,1.13901,1.13901,1.13881,1.13881,0
20190117 180600,1.13889,1.13889,1.13884,1.13886,0
20190117 190600,1.13902,1.13907,1.13902,1.13906,0
20190117 200600,1.13943,1.13957,1.13943,1.13955,0
20190117 210600,1.13957,1.13967,1.13955,1.13966,0
20190117 220600,1.13951,1.13957,1.13947,1.13957,0
20190117 230600,1.13959,1.13962,1.13956,1.13958,0
20190118 000600,1.13932,1.13934,1.13932,1.13932,0
20190118 010600,1.13902,1.13905,1.13899,1.13899,0
20190118 020600,1.13973,1.13984,1.13972,1.13972,0
20190118 030600,1.13915,1.13937,1.1391,1.13937,0
20190118 040600,1.13954,1.13958,1.13944,1.13945,0
20190118 050600,1.14055,1.14066,1.14052,1.14062,0
20190118 060600,1.14043,1.14045,1.14035,1.14035,0
20190118 070600,1.14026,1.14031,1.14025,1.14031,0
20190118 080600,1.14049,1.14049,1.14036,1.14036,0
20190118 090600,1.13993,1.13993,1.13978,1.13981,0
20190118 100600,1.13739,1.13741,1.13717,1.13725,0
20190118 110600,1.13649,1.13661,1.13648,1.13654,0
20190118 120600,1.13602,1.13604,1.13592,1.13596,0
20190118 130600,1.13613,1.13627,1.13606,1.13625,0
20190118 140600,1.13636,1.1364,1.13634,1.13636,0
20190118 150600,1.13664,1.13668,1.13662,1.13667,0
20190118 160600,1.13646,1.13649,1.13645,1.13649,0
20190120 170600,1.13618,1.13618,1.13616,1.13617,0
20190120 180600,1.1366,1.13663,1.13657,1.13658,0
20190120 190600,1.13682,1.13699,1.13682,1.13696,0
20190120 200600,1.13752,1.13756,1.13734,1.13735,0
20190120 210600,1.1377,1.13772,1.13762,1.13763,0
20190120 220600,1.13758,1.13766,1.13757,1.13761,0
20190120 230600,1.13748,1.13748,1.13744,1.13746,0
20190121 000600,1.13746,1.13753,1.13742,1.13752,0
20190121 010600,1.1376,1.13768,1.13759,1.13767,0
20190121 020600,1.13882,1.1391,1.13857,1.13857,0
20190121 030600,1.13852,1.13858,1.13838,1.13847,0
20190121 040600,1.1375,1.13752,1.13732,1.13747,0
20190121 050600,1.13713,1.13715,1.13711,1.13713,0
20190121 060600,1.13744,1.13747,1.13732,1.13741,0
20190121 070600,1.13688,1.13689,1.13676,1.13679,0
20190121 080600,1.13608,1.13613,1.13606,1.13608,0
20190121 090600,1.13601,1.13603,1.13591,1.13595,0
20190121 100600,1.13676,1.13682,1.13676,1.13679,0
20190121 110600,1.13673,1.1369,1.13666,1.13687,0
20190121 120600,1.13691,1.13691,1.13685,1.13686,0
20190121 130600,1.13651,1.13652,1.13646,1.13651,0
20190121 140600,1.13675,1.13676,1.13675,1.13675,0
20190121 150600,1.13673,1.13674,1.1367,1.13671,0
20190121 160700,1.13684,1.13685,1.13683,1.13684,0
20190121 170700,1.13657,1.1366,1.13644,1.13657,0
20190121 180700,1.13714,1.13715,1.13709,1.13709,0
20190121 190700,1.13697,1.13699,1.13697,1.13697,0
20190121 200700,1.13667,1.13673,1.13665,1.13667,0
20190121 210700,1.13699,1.13699,1.13686,1.13689,0
20190121 220700,1.13693,1.13693,1.13681,1.13682,0
20190121 230700,1.13588,1.13599,1.13587,1.13597,0
20190122 000700,1.13583,1.13583,1.13579,1.13582,0
20190122 010700,1.13591,1.13598,1.13591,1.13591,0
20190122 020700,1.13535,1.13535,1.13523,1.13524,0
20190122 030700,1.13511,1.13532,1.1351,1.13527,0
20190122 040700,1.13598,1.13599,1.13589,1.13589,0
20190122 050700,1.13636,1.13642,1.13627,1.13639,0
20190122 060700,1.13609,1.13611,1.1359,1.13599,0
20190122 070700,1.13582,1.13593,1.1358,1.13585,0
20190122 080700,1.13537,1.1354,1.13536,1.13537,0
20190122 090700,1.13427,1.13434,1.13415,1.13419,0
20190122 100700,1.13571,1.13605,1.13567,1.13588,0
20190122 110700,1.13615,1.13631,1.13613,1.1363,0
20190122 120700,1.13616,1.13634,1.13611,1.13632,0
20190122 130700,1.13716,1.13718,1.137,1.137,0
20190122 140700,1.13657,1.13665,1.13657,1.13661,0
20190122 150700,1.13616,1.13621,1.13606,1.13609,0
20190122 160700,1.13585,1.13594,1.13585,1.13592,0
20190122 170700,1.136,1.13606,1.136,1.13604,0
20190122 180700,1.13633,1.13633,1.1363,1.13632,0
20190122 190700,1.13628,1.13629,1.13626,1.13626,0
20190122 200700,1.1362,1.1362,1.13616,1.13616,0
20190122 210700,1.13642,1.13647,1.13642,1.13646,0
20190122 220700,1.13651,1.13657,1.13646,1.13651,0
20190122 230700,1.13646,1.13652,1.13646,1.13649,0
20190123 000700,1.13648,1.13655,1.13645,1.13645,0
20190123 010700,1.13669,1.13677,1.13669,1.13676,0
20190123 020700,1.13686,1.1369,1.13683,1.13688,0
20190123 030700,1.13578,1.13586,1.13576,1.13582,0
20190123 040700,1.13628,1.13634,1.13619,1.1363,0
20190123 050700,1.13546,1.13553,1.13546,1.13547,0
20190123 060700,1.13606,1.13637,1.13603,1.13632,0
20190123 070700,1.13632,1.1364,1.13631,1.13637,0
20190123 080700,1.13667,1.13681,1.13665,1.13677,0
20190123 090700,1.13591,1.13596,1.13584,1.1359,0
20190123 100700,1.13664,1.13682,1.13658,1.13681,0
20190123 110700,1.138,1.13812,1.13795,1.13811,0
20190123 120700,1.13918,1.13919,1.13904,1.13914,0
20190123 130700,1.13896,1.13901,1.13891,1.13897,0
20190123 140700,1.13891,1.13893,1.13885,1.13893,0
20190123 150700,1.13811,1.13823,1.13809,1.13822,0
20190123 160700,1.13825,1.13829,1.13825,1.13826,0
20190123 170700,1.13824,1.13825,1.13818,1.13818,0
20190123 180700,1.13828,1.1383,1.13827,1.13827,0
20190123 190700,1.13836,1.13844,1.13834,1.13844,0
20190123 200700,1.13875,1.13879,1.13875,1.13879,0
20190123 210700,1.13857,1.13858,1.13855,1.13857,0
20190123 220700,1.13887,1.1389,1.13885,1.13885,0
20190123 230700,1.13885,1.13886,1.13882,1.13886,0
20190124 000700,1.13836,1.13846,1.13836,1.13846,0
20190124 010700,1.13863,1.13866,1.13861,1.13863,0
20190124 020700,1.13776,1.13786,1.13761,1.13783,0
20190124 030700,1.13725,1.13725,1.13701,1.13722,0
20190124 040700,1.13552,1.13571,1.13548,1.13553,0
20190124 050700,1.13488,1.13494,1.13488,1.13494,0
20190124 060700,1.13374,1.13391,1.13371,1.13382,0
20190124 070700,1.13462,1.13465,1.13443,1.1345,0
20190124 080700,1.13445,1.13455,1.13441,1.13454,0
20190124 090700,1.13592,1.13597,1.13542,1.13563,0
20190124 100700,1.13704,1.13709,1.13685,1.13685,0
20190124 110700,1.13483,1.13496,1.13473,1.13488,0
20190124 120700,1.13154,1.1317,1.13151,1.13153,0
20190124 130700,1.12972,1.12986,1.12961,1.12976,0
20190124 140700,1.12991,1.12992,1.12958,1.12962,0
20190124 150700,1.13014,1.1303,1.13014,1.13023,0
20190124 160700,1.13092,1.13096,1.13092,1.13093,0
20190124 170700,1.13021,1.13034,1.13015,1.1303,0
20190124 180700,1.13014,1.13017,1.13011,1.13017,0
20190124 190700,1.13068,1.1307,1.13064,1.13067,0
20190124 200700,1.13105,1.13105,1.13099,1.131,0
20190124 210700,1.13089,1.13089,1.13083,1.13086,0
20190124 220700,1.13219,1.13233,1.13218,1.13232,0
20190124 230700,1.1321,1.1321,1.13206,1.13207,0
20190125 000700,1.13191,1.13227,1.13191,1.13227,0
20190125 010700,1.13219,1.1322,1.13189,1.13192,0
20190125 020700,1.13219,1.13232,1.13219,1.1322,0
20190125 030700,1.13251,1.13252,1.13233,1.13236,0
20190125 040700,1.13282,1.13297,1.13282,1.13296,0
20190125 050700,1.13283,1.13284,1.1328,1.13284,0
20190125 060700,1.13374,1.13374,1.13352,1.13359,0
20190125 070700,1.13441,1.13446,1.13433,1.13442,0
20190125 080700,1.13413,1.13418,1.13404,1.13417,0
20190125 090700,1.13672,1.13691,1.13666,1.13667,0
20190125 100800,1.13808,1.13822,1.13794,1.13822,0
20190125 110800,1.14024,1.14041,1.14022,1.14037,0
20190125 121300,1.14047,1.14047,1.14033,1.14034,0
20190125 131300,1.14051,1.14053,1.14046,1.14053,0
20190125 141300,1.14103,1.14109,1.14094,1.14095,0
20190125 151300,1.14113,1.14122,1.14113,1.14115,0
20190125 161300,1.14153,1.14159,1.14127,1.14127,0
20190127 171300,1.14033,1.14034,1.14021,1.14021,0
20190127 181300,1.14126,1.14127,1.14121,1.14124,0
20190127 191300,1.14148,1.14149,1.14147,1.14148,0
20190127 201300,1.14141,1.14143,1.14134,1.14134,0
20190127 211300,1.14142,1.14145,1.14142,1.14144,0
20190127 221300,1.14115,1.14115,1.14108,1.14108,0
20190127 231300,1.14224,1.14226,1.1422,1.1422,0
20190128 001300,1.14183,1.14184,1.14183,1.14183,0
20190128 011300,1.14088,1.14093,1.14035,1.14074,0
20190128 021300,1.14109,1.14109,1.14097,1.14098,0
20190128 031300,1.13963,1.13969,1.13959,1.13966,0
20190128 041300,1.1408,1.14086,1.14066,1.14083,0
20190128 051300,1.14102,1.14113,1.14101,1.14112,0
20190128 061300,1.14202,1.14202,1.14194,1.14197,0
20190128 071300,1.14113,1.14127,1.14112,1.14126,0
20190128 081300,1.14169,1.14177,1.14165,1.14172,0
20190128 091300,1.14221,1.14232,1.14203,1.14203,0
20190128 101300,1.1437,1.14371,1.14331,1.14342,0
20190128 111300,1.14323,1.14336,1.14322,1.14324,0
20190128 121300,1.1432,1.14326,1.14316,1.14325,0
20190128 131300,1.14362,1.14366,1.14362,1.14362,0
20190128 141300,1.14321,1.14328,1.14321,1.14326,0
20190128 151300,1.14277,1.14281,1.14269,1.14278,0
20190128 161300,1.14274,1.14276,1.14274,1.14274,0
20190128 171300,1.14263,1.14276,1.14263,1.14266,0
20190128 181300,1.14286,1.14287,1.14274,1.14278,0
20190128 191300,1.14315,1.14316,1.14314,1.14315,0
20190128 201300,1.14248,1.14248,1.14244,1.14244,0
20190128 211300,1.14262,1.14262,1.14258,1.1426,0
20190128 221300,1.14295,1.14295,1.14294,1.14295,0
20190128 231300,1.14314,1.14316,1.1431,1.1431,0
20190129 001300,1.1433,1.1433,1.14327,1.1433,0
20190129 011300,1.14361,1.14372,1.14361,1.14372,0
20190129 021300,1.14377,1.1438,1.14346,1.14348,0
20190129 031300,1.14414,1.14419,1.14409,1.14409,0
20190129 041300,1.1436,1.14397,1.1436,1.14395,0
20190129 051300,1.14436,1.14451,1.14434,1.14446,0
20190129 061300,1.14374,1.14375,1.14364,1.14365,0
20190129 071300,1.14314,1.14326,1.14311,1.14315,0
20190129 081300,1.14227,1.14228,1.14207,1.14213,0
20190129 091300,1.14261,1.14261,1.14247,1.14252,0
20190129 101300,1.14219,1.14221,1.14206,1.14216,0
20190129 111300,1.14211,1.14221,1.14201,1.14218,0
20190129 121300,1.14252,1.14262,1.14243,1.14253,0
20190129 131300,1.14262,1.14265,1.14247,1.1426,0
20190129 141300,1.14291,1.14295,1.14279,1.14281,0
20190129 151300,1.14322,1.14335,1.14321,1.1433,0
20190129 161300,1.14352,1.14353,1.14351,1.14353,0
20190129 171300,1.14329,1.14334,1.14325,1.14326,0
20190129 181300,1.1434,1.14342,1.14339,1.14339,0
