Date,Time,Open,High,Low,Close
02/14/2013,17:00,1.3438,1.34441,1.33145,1.33542
02/15/2013,17:00,1.33541,1.33925,1.33056,1.33587
02/16/2013,17:00,1.33541,1.33925,1.33056,1.33587
02/17/2013,17:00,1.33488,1.33584,1.3325,1.33303
02/18/2013,17:00,1.33304,1.33761,1.33208,1.33512
02/19/2013,17:00,1.33511,1.34333,1.33283,1.34131
02/20/2013,17:00,1.3413,1.3431,1.32546,1.32647
02/21/2013,17:00,1.32648,1.32757,1.31606,1.32118
02/22/2013,17:00,1.3212,1.32446,1.31444,1.31912
02/23/2013,17:00,1.3212,1.32446,1.31444,1.31912
02/24/2013,17:00,1.32162,1.32176,1.31809,1.3189
02/25/2013,17:00,1.31889,1.3318,1.30377,1.30534
02/26/2013,17:00,1.30536,1.31218,1.30176,1.30633
02/27/2013,17:00,1.30632,1.31611,1.30512,1.31405
02/28/2013,17:00,1.31404,1.31566,1.30525,1.30737
03/01/2013,17:00,1.30738,1.31003,1.29658,1.30188
03/02/2013,17:00,1.30738,1.31003,1.29658,1.30188
03/03/2013,17:00,1.30119,1.30305,1.30012,1.30145
03/04/2013,17:00,1.30146,1.304,1.29816,1.30333
03/05/2013,17:00,1.30332,1.30746,1.30094,1.30581
03/06/2013,17:00,1.30579,1.30699,1.29644,1.29929
03/07/2013,17:00,1.29932,1.31177,1.29837,1.30909
03/08/2013,17:00,1.30904,1.31335,1.29545,1.30043
03/09/2013,17:00,1.30904,1.31335,1.29545,1.30043
03/10/2013,17:00,1.29862,1.30083,1.29787,1.30048
03/11/2013,17:00,1.30052,1.30529,1.29869,1.3024
03/12/2013,17:00,1.30243,1.30737,1.29903,1.30365
03/13/2013,17:00,1.30367,1.3064,1.29226,1.29542
03/14/2013,17:00,1.29543,1.30316,1.29107,1.30108
