,Date,Time,Open,High,Low,Close,ma,ema
162,10/01/2017,20:45,1.05624,1.05626,1.05621,1.05626,1.0516476687116567,1.0517293865030675
163,10/01/2017,21:45,1.0547,1.05474,1.05464,1.0547,1.0516665243902443,1.0515684146341466
164,10/01/2017,22:45,1.05416,1.05435,1.05416,1.05429,1.0516827878787882,1.0517658787878787
165,10/01/2017,23:45,1.05459,1.05488,1.05459,1.05484,1.0517020481927715,1.0516019277108437
166,11/01/2017,00:45,1.05497,1.05505,1.05497,1.055,1.0517220958083835,1.0518031736526945
167,11/01/2017,01:45,1.05565,1.05581,1.05559,1.0558,1.0517464285714289,1.0516429761904764
168,11/01/2017,02:45,1.05592,1.05598,1.0558,1.05585,1.051771479289941,1.0518505917159764
169,11/01/2017,03:45,1.05555,1.05557,1.05551,1.05556,1.051793823529412,1.0516940000000001
170,11/01/2017,04:45,1.05323,1.05339,1.05315,1.05339,1.051803157894737,1.0518940935672516
171,11/01/2017,05:45,1.05167,1.05189,1.05166,1.05189,1.051803662790698,1.0517137209302327
172,11/01/2017,06:45,1.05191,1.05203,1.05187,1.05191,1.0518049710982662,1.0518940462427746
173,11/01/2017,07:45,1.05141,1.05141,1.05104,1.05113,1.0518027011494255,1.0517173563218394
174,11/01/2017,08:45,1.05088,1.05088,1.05064,1.05079,1.0517974285714289,1.0518885142857142
175,11/01/2017,09:45,1.04928,1.04941,1.04918,1.04931,1.051783863636364,1.0517078409090914
176,11/01/2017,10:45,1.04697,1.04697,1.04674,1.04675,1.051756666666667,1.0518605084745762
177,11/01/2017,11:45,1.05273,1.0538,1.05273,1.05353,1.051768146067416,1.0516546067415735
178,11/01/2017,12:45,1.05414,1.05509,1.05414,1.05472,1.0517867039106148,1.0518821787709498
179,11/01/2017,13:45,1.05919,1.05985,1.05914,1.05974,1.0518315000000003,1.0516927777777785
180,11/01/2017,14:45,1.05713,1.05747,1.05706,1.05742,1.051862651933702,1.0519702209944752
181,11/01/2017,15:45,1.05733,1.05747,1.05729,1.05733,1.0518934615384619,1.0517562637362645
182,11/01/2017,16:45,1.0584,1.0584,1.05839,1.0584,1.051929016393443,1.0520303278688525
183,11/01/2017,17:46,1.05805,1.0581,1.05804,1.05806,1.0519625543478264,1.0518284782608702
184,11/01/2017,18:46,1.05959,1.05959,1.05931,1.0594,1.0520037837837841,1.052095945945946
185,11/01/2017,19:46,1.05742,1.05748,1.05717,1.05739,1.052033225806452,1.0519119354838715
186,11/01/2017,20:46,1.05863,1.05879,1.05858,1.05872,1.0520693582887704,1.0521535294117648
187,11/01/2017,21:46,1.06054,1.06078,1.06047,1.06074,1.052115691489362,1.0519851063829795
188,11/01/2017,22:46,1.06051,1.06058,1.0603,1.0604,1.0521604761904764,1.052244814814815
189,11/01/2017,23:46,1.05997,1.06003,1.05994,1.05998,1.0522018947368423,1.052075578947369
190,12/01/2017,00:46,1.06047,1.06047,1.06021,1.06028,1.0522451832460735,1.0523263350785341
191,12/01/2017,01:46,1.06217,1.06357,1.06217,1.06348,1.0523041666666668,1.052163020833334
192,12/01/2017,02:46,1.06329,1.06363,1.06328,1.0635,1.0523628497409327,1.0524428497409328
193,12/01/2017,03:46,1.06602,1.06626,1.06556,1.06626,1.0524344845360827,1.0522812371134027
194,12/01/2017,04:46,1.06355,1.0639,1.06355,1.06361,1.0524932820512822,1.0525845641025644
195,12/01/2017,05:46,1.06245,1.06267,1.06237,1.06261,1.0525452040816328,1.052399795918368
196,12/01/2017,06:46,1.06433,1.06471,1.06433,1.0646,1.052606954314721,1.0526869543147213
197,12/01/2017,07:46,1.06744,1.06773,1.06744,1.06773,1.0526833333333334,1.052524141414142
198,12/01/2017,08:46,1.06443,1.06456,1.06433,1.06456,1.052743015075377,1.052838140703518
199,12/01/2017,09:46,1.06479,1.06479,1.06457,1.06466,1.05280325,1.0526445000000004
200,12/01/2017,10:46,1.0643,1.06459,1.06421,1.06447,1.0528618905472638,1.0529570646766175
201,12/01/2017,11:46,1.0657,1.06596,1.06569,1.06582,1.0529267326732674,1.0527627722772281
202,12/01/2017,12:46,1.06583,1.06588,1.06566,1.06571,1.0529905418719212,1.0530851724137937
203,12/01/2017,13:46,1.06444,1.06446,1.06405,1.06415,1.0530467647058823,1.05289137254902
204,12/01/2017,14:46,1.06273,1.06295,1.06273,1.06291,1.0530950731707318,1.053196146341464
205,12/01/2017,15:46,1.06211,1.06216,1.06206,1.0621,1.053139077669903,1.052989029126214
206,12/01/2017,16:47,1.06162,1.06162,1.06156,1.06156,1.0531800483091789,1.053282753623189
207,12/01/2017,17:47,1.06121,1.06124,1.06121,1.06124,1.0532187980769232,1.0530720192307697
208,12/01/2017,18:47,1.06134,1.06135,1.06131,1.06133,1.0532577033492823,1.0533588995215315
209,12/01/2017,19:47,1.06097,1.06104,1.06092,1.06101,1.053294761904762,1.0531508571428576
210,12/01/2017,20:47,1.06172,1.06192,1.06172,1.06186,1.0533356398104265,1.0534317061611378
211,12/01/2017,21:47,1.06078,1.06079,1.06057,1.06057,1.0533708018867924,1.0532335849056609
212,12/01/2017,22:47,1.06086,1.06089,1.06083,1.06089,1.0534061032863848,1.0535007981220659
213,12/01/2017,23:47,1.06126,1.06134,1.06124,1.06124,1.0534431775700934,1.0533051401869162
214,13/01/2017,00:47,1.0613,1.06138,1.06129,1.06138,1.0534800930232557,1.0535737209302327
215,13/01/2017,01:47,1.06256,1.06264,1.0625,1.06264,1.0535225,1.0533799074074077
216,13/01/2017,02:47,1.06358,1.06392,1.06358,1.06392,1.0535704147465437,1.053657281105991
217,13/01/2017,03:47,1.0633,1.06336,1.06314,1.06321,1.0536153211009174,1.0534766055045874
218,13/01/2017,04:47,1.06447,1.06449,1.0644,1.0644,1.0536649771689497,1.0537458904109591
219,13/01/2017,05:47,1.06421,1.06429,1.06416,1.06429,1.0537132727272727,1.0535767272727277
220,13/01/2017,06:47,1.06515,1.06526,1.06512,1.06526,1.053765520361991,1.0538413122171948
221,13/01/2017,07:47,1.06473,1.06481,1.06466,1.06466,1.05381527027027,1.0536819819819823
222,13/01/2017,08:47,1.06472,1.06512,1.0646,1.06476,1.0538659641255606,1.053939686098655
223,13/01/2017,09:47,1.0619,1.06201,1.06152,1.0617,1.0539023214285712,1.0537841071428573
224,13/01/2017,10:47,1.0623,1.06265,1.0623,1.06261,1.0539412,1.0540114222222225
225,13/01/2017,11:47,1.06282,1.06302,1.06282,1.06296,1.0539813716814157,1.0538625663716814
226,13/01/2017,12:47,1.06371,1.06373,1.06348,1.06368,1.0540243171806165,1.0540907929515422
227,13/01/2017,13:47,1.06325,1.06328,1.06319,1.06324,1.0540649122807015,1.0539491228070177
228,13/01/2017,14:47,1.0644,1.06461,1.06428,1.06446,1.0541109606986896,1.0541710480349349
229,13/01/2017,15:47,1.06381,1.06383,1.06356,1.06377,1.054153217391304,1.0540418260869568
230,13/01/2017,16:47,1.06405,1.06405,1.0639,1.06396,1.0541960606060603,1.0542546753246758
231,15/01/2017,17:47,1.06213,1.06213,1.06208,1.06208,1.0542302586206893,1.0541281034482763
232,15/01/2017,18:47,1.0625,1.06262,1.06246,1.06262,1.0542662660944204,1.054322274678112
233,15/01/2017,19:47,1.06291,1.06296,1.06289,1.0629,1.0543034188034186,1.0542006837606843
234,15/01/2017,20:47,1.06176,1.06195,1.06176,1.06195,1.0543359574468083,1.0543957872340428
235,15/01/2017,21:47,1.06234,1.06244,1.06227,1.06238,1.0543702966101693,1.054266355932204
