Date,Open,High,Low,Close,Volume
20170104 184000,1.04821,1.04839,1.04805,1.04839,0
20170104 194000,1.05221,1.0524,1.0522,1.05239,0
20170104 204000,1.05134,1.05145,1.05133,1.05142,0
20170104 214000,1.05121,1.05144,1.05121,1.05144,0
20170104 224000,1.0519,1.052,1.05185,1.05194,0
20170104 234000,1.05225,1.0523,1.05223,1.0523,0
20170105 004000,1.05534,1.05537,1.0552,1.0552,0
20170105 014000,1.05721,1.05746,1.05711,1.05731,0
20170105 024000,1.0555,1.05552,1.05522,1.05551,0
20170105 034000,1.05175,1.05175,1.05152,1.05155,0
20170105 044000,1.05108,1.05144,1.05108,1.05111,0
20170105 054000,1.05035,1.05039,1.04996,1.04997,0
20170105 064000,1.04961,1.04983,1.04958,1.0498,0
20170105 074000,1.05128,1.05128,1.05099,1.05099,0
20170105 084000,1.05332,1.05355,1.05319,1.05328,0
20170105 094000,1.05368,1.05428,1.05363,1.05425,0
20170105 104000,1.0579,1.0583,1.05759,1.05811,0
20170105 114000,1.0601,1.06049,1.06001,1.06049,0
20170105 124000,1.05995,1.05997,1.05977,1.05993,0
20170105 134000,1.05944,1.05946,1.05924,1.05929,0
20170105 144000,1.05993,1.05997,1.05979,1.05996,0
20170105 154000,1.05966,1.05966,1.05951,1.05956,0
20170105 164000,1.0608,1.06088,1.06078,1.06078,0
20170105 174000,1.06054,1.06055,1.06019,1.06055,0
20170105 184000,1.06043,1.06079,1.06043,1.06079,0
20170105 194000,1.05881,1.05882,1.05859,1.05865,0
20170105 204000,1.05848,1.0586,1.0584,1.0584,0
20170105 214000,1.0593,1.05931,1.0592,1.0593,0
20170105 224000,1.05836,1.05837,1.0582,1.05826,0
20170105 234000,1.05882,1.05885,1.05871,1.05878,0
20170106 004000,1.05796,1.05799,1.05795,1.05796,0
20170106 014000,1.05829,1.05829,1.05814,1.05814,0
20170106 024000,1.05856,1.05859,1.05845,1.0585,0
20170106 034000,1.05889,1.0589,1.0587,1.0587,0
20170106 044000,1.0603,1.06061,1.0603,1.06057,0
20170106 054000,1.05949,1.05956,1.05938,1.05956,0
20170106 064000,1.05928,1.05933,1.0591,1.0591,0
20170106 074000,1.05749,1.05758,1.05721,1.05728,0
20170106 084000,1.05708,1.05708,1.05553,1.05643,0
20170106 094000,1.05538,1.05583,1.05534,1.05582,0
20170106 104000,1.05713,1.05717,1.05686,1.05709,0
20170106 114000,1.05613,1.05633,1.05605,1.05605,0
20170106 124000,1.05416,1.05425,1.05403,1.05408,0
20170106 134000,1.05356,1.05383,1.0535,1.05383,0
20170106 144000,1.05264,1.05284,1.05264,1.05283,0
20170106 154100,1.05321,1.05322,1.05321,1.05322,0
20170106 164100,1.0531,1.0531,1.05299,1.05301,0
20170108 174500,1.05306,1.05306,1.05306,1.05306,0
20170108 184500,1.05302,1.05302,1.05289,1.05295,0
20170108 194500,1.05278,1.05285,1.05268,1.05281,0
20170108 204500,1.05365,1.054,1.05365,1.05399,0
20170108 214500,1.0535,1.05357,1.0535,1.05357,0
20170108 224500,1.05282,1.05286,1.05277,1.05282,0
20170108 234500,1.05271,1.05275,1.05267,1.05275,0
20170109 004500,1.05247,1.05256,1.05237,1.05249,0
20170109 014500,1.05269,1.0529,1.05266,1.05279,0
20170109 024500,1.05303,1.05321,1.05303,1.05318,0
20170109 034500,1.05453,1.05457,1.05442,1.05451,0
20170109 044500,1.05325,1.05325,1.05247,1.05274,0
20170109 054500,1.05162,1.05185,1.05162,1.0518,0
20170109 064500,1.05234,1.05255,1.05225,1.0524,0
20170109 074500,1.05265,1.05266,1.05255,1.05255,0
20170109 084500,1.05366,1.05377,1.05351,1.05354,0
20170109 094500,1.05363,1.05382,1.05362,1.05362,0
20170109 104500,1.05534,1.05556,1.0553,1.05535,0
20170109 114500,1.058,1.05803,1.05786,1.05786,0
20170109 124500,1.05651,1.0566,1.05643,1.05651,0
20170109 134500,1.05671,1.05681,1.05668,1.05679,0
20170109 144500,1.05705,1.05706,1.0567,1.0567,0
20170109 154500,1.05691,1.05705,1.05688,1.05703,0
20170109 164500,1.05733,1.05733,1.05733,1.05733,0
20170109 174500,1.05837,1.05863,1.05837,1.05849,0
20170109 184500,1.05868,1.05869,1.05865,1.05868,0
20170109 194500,1.05901,1.05913,1.05888,1.05888,0
20170109 204500,1.05861,1.05874,1.05861,1.05871,0
20170109 214500,1.06018,1.06074,1.06007,1.06071,0
20170109 224500,1.06217,1.0624,1.06208,1.06228,0
20170109 234500,1.06129,1.06134,1.06115,1.06119,0
20170110 004500,1.06063,1.06063,1.06037,1.06054,0
20170110 014500,1.06059,1.06063,1.06049,1.06049,0
20170110 024500,1.05939,1.05963,1.05939,1.05963,0
20170110 034500,1.0597,1.05973,1.05929,1.05951,0
20170110 044500,1.0598,1.06006,1.0598,1.05987,0
20170110 054500,1.05847,1.05858,1.05846,1.05851,0
20170110 064500,1.05818,1.05836,1.05817,1.05831,0
20170110 074500,1.05669,1.05673,1.05662,1.05666,0
20170110 084500,1.05657,1.05657,1.05647,1.05651,0
20170110 094500,1.05942,1.05971,1.05933,1.05945,0
20170110 104500,1.05807,1.05826,1.05798,1.0582,0
20170110 114500,1.05756,1.05764,1.05749,1.05754,0
20170110 124500,1.05525,1.05534,1.05523,1.0553,0
20170110 134500,1.05626,1.0563,1.05619,1.05619,0
20170110 144500,1.05575,1.05575,1.05553,1.0556,0
20170110 154500,1.05602,1.05602,1.05594,1.05594,0
20170110 164500,1.05571,1.05571,1.05566,1.05566,0
20170110 174500,1.05572,1.05587,1.05569,1.05581,0
20170110 184500,1.05537,1.05543,1.05537,1.05541,0
20170110 194500,1.05611,1.05611,1.05577,1.05597,0
20170110 204500,1.05624,1.05626,1.05621,1.05626,0
20170110 214500,1.0547,1.05474,1.05464,1.0547,0
20170110 224500,1.05416,1.05435,1.05416,1.05429,0
20170110 234500,1.05459,1.05488,1.05459,1.05484,0
20170111 004500,1.05497,1.05505,1.05497,1.055,0
20170111 014500,1.05565,1.05581,1.05559,1.0558,0
20170111 024500,1.05592,1.05598,1.0558,1.05585,0
20170111 034500,1.05555,1.05557,1.05551,1.05556,0
20170111 044500,1.05323,1.05339,1.05315,1.05339,0
20170111 054500,1.05167,1.05189,1.05166,1.05189,0
20170111 064500,1.05191,1.05203,1.05187,1.05191,0
20170111 074500,1.05141,1.05141,1.05104,1.05113,0
20170111 084500,1.05088,1.05088,1.05064,1.05079,0
20170111 094500,1.04928,1.04941,1.04918,1.04931,0
20170111 104500,1.04697,1.04697,1.04674,1.04675,0
20170111 114500,1.05273,1.0538,1.05273,1.05353,0
20170111 124500,1.05414,1.05509,1.05414,1.05472,0
20170111 134500,1.05919,1.05985,1.05914,1.05974,0
20170111 144500,1.05713,1.05747,1.05706,1.05742,0
20170111 154500,1.05733,1.05747,1.05729,1.05733,0
20170111 164500,1.0584,1.0584,1.05839,1.0584,0
20170111 174600,1.05805,1.0581,1.05804,1.05806,0
20170111 184600,1.05959,1.05959,1.05931,1.0594,0
20170111 194600,1.05742,1.05748,1.05717,1.05739,0
20170111 204600,1.05863,1.05879,1.05858,1.05872,0
20170111 214600,1.06054,1.06078,1.06047,1.06074,0
20170111 224600,1.06051,1.06058,1.0603,1.0604,0
20170111 234600,1.05997,1.06003,1.05994,1.05998,0
20170112 004600,1.06047,1.06047,1.06021,1.06028,0
20170112 014600,1.06217,1.06357,1.06217,1.06348,0
20170112 024600,1.06329,1.06363,1.06328,1.0635,0
20170112 034600,1.06602,1.06626,1.06556,1.06626,0
20170112 044600,1.06355,1.0639,1.06355,1.06361,0
20170112 054600,1.06245,1.06267,1.06237,1.06261,0
20170112 064600,1.06433,1.06471,1.06433,1.0646,0
20170112 074600,1.06744,1.06773,1.06744,1.06773,0
20170112 084600,1.06443,1.06456,1.06433,1.06456,0
20170112 094600,1.06479,1.06479,1.06457,1.06466,0
20170112 104600,1.0643,1.06459,1.06421,1.06447,0
20170112 114600,1.0657,1.06596,1.06569,1.06582,0
20170112 124600,1.06583,1.06588,1.06566,1.06571,0
20170112 134600,1.06444,1.06446,1.06405,1.06415,0
20170112 144600,1.06273,1.06295,1.06273,1.06291,0
20170112 154600,1.06211,1.06216,1.06206,1.0621,0
20170112 164700,1.06162,1.06162,1.06156,1.06156,0
20170112 174700,1.06121,1.06124,1.06121,1.06124,0
20170112 184700,1.06134,1.06135,1.06131,1.06133,0
20170112 194700,1.06097,1.06104,1.06092,1.06101,0
20170112 204700,1.06172,1.06192,1.06172,1.06186,0
20170112 214700,1.06078,1.06079,1.06057,1.06057,0
20170112 224700,1.06086,1.06089,1.06083,1.06089,0
20170112 234700,1.06126,1.06134,1.06124,1.06124,0
20170113 004700,1.0613,1.06138,1.06129,1.06138,0
20170113 014700,1.06256,1.06264,1.0625,1.06264,0
20170113 024700,1.06358,1.06392,1.06358,1.06392,0
20170113 034700,1.0633,1.06336,1.06314,1.06321,0
20170113 044700,1.06447,1.06449,1.0644,1.0644,0
20170113 054700,1.06421,1.06429,1.06416,1.06429,0
20170113 064700,1.06515,1.06526,1.06512,1.06526,0
20170113 074700,1.06473,1.06481,1.06466,1.06466,0
20170113 084700,1.06472,1.06512,1.0646,1.06476,0
20170113 094700,1.0619,1.06201,1.06152,1.0617,0
20170113 104700,1.0623,1.06265,1.0623,1.06261,0
20170113 114700,1.06282,1.06302,1.06282,1.06296,0
20170113 124700,1.06371,1.06373,1.06348,1.06368,0
20170113 134700,1.06325,1.06328,1.06319,1.06324,0
20170113 144700,1.0644,1.06461,1.06428,1.06446,0
20170113 154700,1.06381,1.06383,1.06356,1.06377,0
20170113 164700,1.06405,1.06405,1.0639,1.06396,0
20170115 174700,1.06213,1.06213,1.06208,1.06208,0
20170115 184700,1.0625,1.06262,1.06246,1.06262,0
20170115 194700,1.06291,1.06296,1.06289,1.0629,0
20170115 204700,1.06176,1.06195,1.06176,1.06195,0
20170115 214700,1.06234,1.06244,1.06227,1.06238,0
20170115 224700,1.06085,1.06091,1.06083,1.0609,0
20170115 234700,1.06074,1.0608,1.06074,1.06079,0
20170116 004700,1.06184,1.06186,1.06174,1.06179,0
20170116 014700,1.0625,1.06258,1.06226,1.06232,0
20170116 024700,1.0611,1.06116,1.06103,1.06105,0
20170116 034700,1.05952,1.05955,1.05937,1.05937,0
20170116 044700,1.05937,1.05942,1.05933,1.05938,0
20170116 054700,1.05892,1.05892,1.05867,1.05874,0
20170116 064700,1.05905,1.05911,1.05904,1.0591,0
20170116 074700,1.05855,1.05898,1.05853,1.05898,0
20170116 084700,1.05956,1.05956,1.05948,1.05948,0
20170116 094700,1.06031,1.06039,1.06024,1.06026,0
20170116 104700,1.06013,1.06013,1.06005,1.0601,0
20170116 114700,1.05944,1.05965,1.05943,1.05956,0
20170116 124700,1.06036,1.06036,1.06031,1.06032,0
20170116 134700,1.06008,1.06012,1.06008,1.06008,0
20170116 144800,1.0604,1.06044,1.06031,1.0604,0
20170116 155200,1.05982,1.0601,1.05982,1.05997,0
20170116 165200,1.06011,1.06011,1.06001,1.06004,0
20170116 175200,1.05976,1.05976,1.05976,1.05976,0
20170116 185200,1.06037,1.06037,1.06032,1.06032,0
20170116 195200,1.06085,1.06085,1.06069,1.0607,0
20170116 205200,1.06039,1.06044,1.06039,1.06044,0
20170116 215200,1.06163,1.06173,1.06161,1.06173,0
20170116 225200,1.06255,1.06258,1.0625,1.06253,0
20170116 235200,1.06418,1.06429,1.06411,1.06429,0
20170117 005200,1.0645,1.06474,1.0645,1.06474,0
20170117 015200,1.06502,1.06523,1.06502,1.06513,0
20170117 025200,1.06459,1.06479,1.06459,1.06479,0
20170117 035200,1.06647,1.06655,1.06635,1.06641,0
20170117 045200,1.06811,1.06814,1.06796,1.068,0
20170117 055200,1.067,1.06712,1.06695,1.06699,0
20170117 065200,1.07082,1.07084,1.07042,1.07046,0
20170117 075200,1.06916,1.06931,1.06895,1.06902,0
20170117 085200,1.06798,1.06805,1.06777,1.06785,0
20170117 095200,1.07114,1.07141,1.07103,1.07132,0
20170117 105200,1.07023,1.07053,1.07022,1.07022,0
20170117 115200,1.06988,1.06988,1.06961,1.0697,0
20170117 125200,1.07032,1.07053,1.07016,1.07031,0
20170117 135200,1.06974,1.0699,1.06974,1.0699,0
20170117 145200,1.07056,1.07058,1.07045,1.07045,0
20170117 155200,1.07071,1.07075,1.07066,1.07069,0
20170117 165200,1.07113,1.0712,1.07113,1.07117,0
20170117 175200,1.07104,1.07105,1.07084,1.07088,0
20170117 185200,1.06965,1.06967,1.06961,1.06967,0
20170117 195200,1.07002,1.07003,1.06993,1.07002,0
20170117 205200,1.06963,1.0697,1.06951,1.06961,0
20170117 215200,1.06911,1.06918,1.06906,1.06918,0
20170117 225200,1.06958,1.06958,1.06954,1.06955,0
20170117 235200,1.0699,1.06996,1.06983,1.06985,0
20170118 005200,1.06829,1.06846,1.06829,1.06841,0
20170118 015200,1.06875,1.06876,1.06861,1.06868,0
20170118 025200,1.06825,1.06832,1.06823,1.0683,0
20170118 035200,1.06926,1.06933,1.0692,1.06921,0
20170118 045200,1.06896,1.06904,1.06891,1.06903,0
20170118 055200,1.06829,1.0683,1.06808,1.06814,0
20170118 065200,1.06858,1.06874,1.06857,1.06873,0
20170118 075200,1.06777,1.06777,1.06774,1.06777,0
20170118 085200,1.0666,1.06679,1.06659,1.06669,0
20170118 095200,1.06807,1.06832,1.06806,1.06817,0
20170118 105200,1.06966,1.06974,1.06951,1.06968,0
20170118 115200,1.06817,1.0682,1.06808,1.06811,0
20170118 125200,1.06827,1.06855,1.06822,1.06853,0
20170118 135200,1.06716,1.06722,1.06701,1.06705,0
20170118 145200,1.06621,1.06625,1.0662,1.06622,0
20170118 155200,1.06351,1.06367,1.06347,1.06359,0
20170118 165200,1.06293,1.06293,1.0629,1.06292,0
20170118 175200,1.06309,1.06314,1.06309,1.06311,0
20170118 185200,1.06281,1.06286,1.06281,1.06282,0
20170118 195200,1.06247,1.06266,1.06246,1.06251,0
20170118 205200,1.06255,1.06255,1.06231,1.06232,0
20170118 215200,1.06352,1.06374,1.06352,1.06374,0
20170118 225200,1.06404,1.06408,1.06402,1.06403,0
20170118 235200,1.06395,1.06398,1.06385,1.06391,0
20170119 005200,1.06385,1.06385,1.06381,1.06383,0
20170119 015200,1.06379,1.06381,1.06372,1.06378,0
20170119 025200,1.06425,1.06431,1.06403,1.06405,0
20170119 035200,1.06464,1.06488,1.06456,1.06488,0
20170119 045200,1.06636,1.06646,1.06619,1.06626,0
20170119 055200,1.06562,1.06563,1.0655,1.06559,0
20170119 065200,1.06561,1.06584,1.06561,1.0658,0
20170119 075200,1.06609,1.06625,1.06597,1.06623,0
20170119 085200,1.06308,1.06339,1.06273,1.06294,0
20170119 095200,1.0608,1.06085,1.06016,1.06016,0
20170119 105200,1.06171,1.06197,1.06161,1.06173,0
20170119 115200,1.06298,1.06338,1.06296,1.06338,0
20170119 125200,1.06211,1.06227,1.06197,1.06215,0
20170119 135200,1.06325,1.06343,1.06325,1.0634,0
20170119 145200,1.06543,1.06571,1.06535,1.06556,0
20170119 155200,1.06611,1.06623,1.06611,1.06618,0
20170119 165200,1.06638,1.06638,1.06636,1.06636,0
20170119 175200,1.06603,1.06611,1.06599,1.06604,0
20170119 185200,1.06576,1.06579,1.06576,1.06579,0
20170119 195200,1.06531,1.06535,1.06522,1.06533,0
20170119 205200,1.06829,1.06831,1.06809,1.06814,0
20170119 215200,1.06774,1.06786,1.06774,1.06784,0
20170119 225200,1.06872,1.06883,1.06871,1.0688,0
20170119 235200,1.06812,1.06815,1.06806,1.06806,0
20170120 005200,1.06731,1.06731,1.06723,1.06727,0
20170120 015200,1.06841,1.06851,1.0683,1.06846,0
20170120 025200,1.06735,1.06747,1.06732,1.06747,0
20170120 035200,1.06634,1.06639,1.06631,1.06638,0
20170120 045200,1.06501,1.06509,1.06477,1.06481,0
20170120 055200,1.06342,1.06346,1.0634,1.06345,0
20170120 065200,1.06402,1.06403,1.06389,1.06392,0
20170120 075200,1.06358,1.06367,1.06341,1.06341,0
20170120 085200,1.06548,1.06573,1.06537,1.06542,0
20170120 095200,1.06583,1.06586,1.06577,1.06577,0
20170120 105200,1.06736,1.06752,1.06721,1.06721,0
20170120 115200,1.06776,1.06793,1.06766,1.06793,0
20170120 125200,1.06714,1.06782,1.06697,1.06768,0
20170120 135200,1.06753,1.06758,1.06739,1.06758,0
20170120 145200,1.06972,1.06989,1.06966,1.06988,0
20170120 155200,1.06942,1.06946,1.06938,1.06944,0
20170120 165200,1.06988,1.07016,1.06988,1.07016,0
20170122 175200,1.07046,1.07046,1.07035,1.07045,0
20170122 185200,1.0713,1.07131,1.0711,1.07114,0
20170122 195200,1.07262,1.07281,1.07261,1.07273,0
20170122 205200,1.07384,1.07395,1.07382,1.07395,0
20170122 215200,1.07431,1.07446,1.07429,1.07444,0
20170122 225200,1.0744,1.07444,1.07439,1.07439,0
20170122 235200,1.07396,1.07398,1.07392,1.07398,0
20170123 005200,1.07428,1.07439,1.07423,1.07431,0
20170123 015200,1.07447,1.07447,1.07419,1.07427,0
20170123 025200,1.07461,1.07467,1.07439,1.07446,0
20170123 035200,1.07319,1.07321,1.07307,1.07311,0
20170123 045200,1.07241,1.07262,1.07238,1.07262,0
20170123 055200,1.07406,1.07416,1.07396,1.07416,0
20170123 065200,1.07334,1.07343,1.07332,1.07333,0
20170123 075200,1.07346,1.07373,1.07346,1.07367,0
20170123 085200,1.07301,1.07309,1.07293,1.073,0
20170123 095200,1.07219,1.07244,1.07211,1.07216,0
20170123 105200,1.0742,1.07422,1.0738,1.07413,0
20170123 115200,1.07429,1.07445,1.0741,1.07435,0
20170123 125200,1.07254,1.07271,1.07248,1.0727,0
20170123 135200,1.07334,1.07347,1.07334,1.07344,0
20170123 145200,1.07473,1.07481,1.07467,1.07476,0
20170123 155200,1.07445,1.07447,1.07426,1.07427,0
20170123 165200,1.07602,1.07618,1.07602,1.07614,0
20170123 175200,1.07655,1.07677,1.07655,1.07676,0
20170123 185200,1.07611,1.07613,1.0761,1.07611,0
20170123 195200,1.07581,1.07584,1.07579,1.0758,0
20170123 205200,1.07512,1.07518,1.07501,1.07508,0
20170123 215200,1.07594,1.07597,1.07591,1.07591,0
20170123 225200,1.07621,1.07638,1.07618,1.07632,0
20170123 235200,1.07527,1.07537,1.07527,1.07531,0
20170124 005200,1.07517,1.07517,1.07505,1.0751,0
20170124 015200,1.07393,1.0742,1.07393,1.07419,0
20170124 025200,1.07432,1.07436,1.07409,1.07416,0
20170124 035200,1.07449,1.07458,1.07444,1.07456,0
20170124 045200,1.07392,1.07414,1.07392,1.07414,0
20170124 055200,1.07324,1.07329,1.07318,1.07319,0
20170124 065200,1.07378,1.07381,1.07376,1.07379,0
20170124 075200,1.07446,1.07452,1.07445,1.07452,0
20170124 085200,1.07499,1.075,1.07475,1.07485,0
20170124 095200,1.07632,1.07643,1.07619,1.07619,0
20170124 105200,1.07557,1.07575,1.07545,1.0755,0
20170124 115200,1.07543,1.07557,1.07524,1.07526,0
20170124 125200,1.07567,1.07572,1.07562,1.07567,0
20170124 135200,1.07403,1.07403,1.07391,1.07393,0
20170124 145200,1.07239,1.07254,1.07236,1.07254,0
20170124 155200,1.07304,1.07315,1.07296,1.07305,0
20170124 165300,1.07318,1.07319,1.07315,1.07315,0
20170124 175400,1.07301,1.07302,1.07299,1.073,0
20170124 185400,1.07287,1.07288,1.07275,1.07279,0
20170124 195400,1.07287,1.07287,1.07264,1.07268,0
20170124 205400,1.07346,1.07348,1.07336,1.07337,0
20170124 215400,1.07332,1.07337,1.07328,1.07336,0
20170124 225400,1.07303,1.07303,1.07278,1.07282,0
20170124 235400,1.0733,1.07333,1.07323,1.07333,0
20170125 005400,1.07263,1.07266,1.0726,1.07262,0
20170125 015400,1.07243,1.07243,1.07241,1.07243,0
20170125 025400,1.07237,1.0725,1.07234,1.07243,0
20170125 035400,1.0726,1.07264,1.07238,1.07238,0
20170125 045400,1.07484,1.07548,1.07484,1.07535,0
20170125 055400,1.07533,1.07533,1.07514,1.07516,0
20170125 065400,1.07492,1.07496,1.07492,1.07494,0
20170125 075400,1.07515,1.07523,1.07491,1.07492,0
20170125 085400,1.07441,1.07441,1.07427,1.07432,0
20170125 095400,1.07358,1.07361,1.07337,1.07353,0
20170125 105400,1.07352,1.07372,1.0735,1.07366,0
20170125 115400,1.07502,1.07515,1.07497,1.07497,0
20170125 125400,1.07301,1.07307,1.07301,1.07306,0
20170125 135400,1.07253,1.07259,1.07248,1.07251,0
20170125 145400,1.07373,1.07381,1.07371,1.07377,0
20170125 155400,1.07471,1.07474,1.07461,1.07461,0
20170125 165400,1.07473,1.07476,1.07466,1.07467,0
20170125 175400,1.07457,1.07483,1.07457,1.07464,0
20170125 185400,1.07524,1.07524,1.07516,1.07516,0
20170125 195400,1.07591,1.07637,1.07591,1.07622,0
20170125 205400,1.07582,1.07583,1.07577,1.07579,0
20170125 215400,1.0756,1.0756,1.07548,1.07549,0
20170125 225400,1.07561,1.07565,1.07561,1.07564,0
20170125 235400,1.0755,1.07555,1.07549,1.07549,0
20170126 005400,1.07543,1.07554,1.07542,1.07547,0
20170126 015400,1.07401,1.07404,1.07398,1.07403,0
20170126 025400,1.07323,1.07331,1.07316,1.07323,0
20170126 035400,1.07383,1.07394,1.07366,1.0739,0
20170126 045400,1.07175,1.07196,1.07165,1.07193,0
20170126 055400,1.07184,1.07186,1.07168,1.07178,0
20170126 065400,1.07325,1.07331,1.07307,1.07323,0
20170126 075400,1.07244,1.07245,1.07235,1.0724,0
20170126 085400,1.06993,1.07001,1.06954,1.06972,0
20170126 095400,1.06885,1.06911,1.06885,1.06905,0
20170126 105400,1.0674,1.06754,1.06732,1.06736,0
20170126 115400,1.06645,1.06649,1.06628,1.06647,0
20170126 125400,1.06815,1.06822,1.06809,1.0682,0
20170126 135400,1.0695,1.0697,1.06947,1.0697,0
20170126 145400,1.07017,1.07025,1.07013,1.07017,0
20170126 155400,1.06847,1.06858,1.06845,1.06853,0
20170126 165400,1.06719,1.06719,1.06714,1.06714,0
20170126 175500,1.06782,1.06785,1.06782,1.06782,0
20170126 185500,1.06814,1.06836,1.06814,1.06836,0
20170126 195500,1.06829,1.06853,1.0682,1.06852,0
20170126 205500,1.06799,1.06803,1.06793,1.06801,0
20170126 215500,1.06816,1.06817,1.0681,1.0681,0
20170126 225500,1.06744,1.06746,1.06738,1.06743,0
20170126 235500,1.06737,1.06738,1.06733,1.06733,0
20170127 005500,1.06724,1.06727,1.06704,1.06711,0
20170127 015500,1.06636,1.06639,1.06613,1.06629,0
20170127 025500,1.06681,1.06701,1.06678,1.06693,0
20170127 035500,1.06792,1.06832,1.06788,1.06832,0
20170127 045500,1.06942,1.06944,1.06928,1.06936,0
20170127 055500,1.06832,1.06837,1.06812,1.06823,0
20170127 065500,1.06936,1.06943,1.06927,1.06943,0
20170127 075500,1.06744,1.06758,1.06741,1.06745,0
20170127 085500,1.06951,1.06951,1.06929,1.06946,0
20170127 095500,1.07001,1.0707,1.06998,1.07048,0
20170127 105500,1.07082,1.07084,1.07068,1.07074,0
20170127 115500,1.06926,1.06926,1.0692,1.06923,0
20170127 125500,1.06844,1.06844,1.06826,1.0683,0
20170127 135500,1.06883,1.06885,1.06876,1.06881,0
20170127 145500,1.06953,1.06955,1.06946,1.06946,0
20170127 155500,1.06956,1.06958,1.06953,1.06958,0
20170127 165500,1.06962,1.06962,1.06949,1.06956,0
20170129 175500,1.07118,1.07119,1.07118,1.07119,0
20170129 185500,1.07145,1.07155,1.07145,1.07153,0
20170129 195500,1.0723,1.07238,1.07213,1.07216,0
20170129 205500,1.07367,1.07376,1.07364,1.07376,0
20170129 215500,1.07329,1.07341,1.07326,1.07341,0
20170129 225500,1.07328,1.07328,1.07323,1.07323,0
20170129 235600,1.073,1.07306,1.073,1.07302,0
20170130 005600,1.07242,1.07243,1.07235,1.07238,0
20170130 015700,1.07195,1.07199,1.07193,1.07198,0
20170130 025700,1.07007,1.07013,1.06996,1.06996,0
