Date,Open,High,Low,Close,Volume
20210308 232100,1.18582,1.18584,1.18577,1.18579,0
20210309 232600,1.1881,1.18812,1.1881,1.18811,0
20210310 233100,1.19275,1.19278,1.19266,1.19266,0
20210311 234300,1.19661,1.19662,1.1965,1.19652,0
20210314 224800,1.19521,1.19523,1.19518,1.19518,0
20210315 225100,1.19332,1.19333,1.19331,1.19332,0
20210316 230100,1.19016,1.19016,1.19014,1.19014,0
20210317 231200,1.19599,1.19599,1.19591,1.19595,0
20210318 232000,1.19148,1.19158,1.19148,1.19157,0
20210321 232200,1.18978,1.18979,1.18977,1.18979,0
20210322 232800,1.19289,1.19289,1.19281,1.19281,0
20210323 233700,1.18473,1.18473,1.18466,1.18468,0
20210324 234600,1.18193,1.18194,1.18192,1.18192,0
20210325 235400,1.17751,1.17751,1.17749,1.1775,0
20210329 021400,1.17738,1.17764,1.17734,1.17764,0
20210330 022800,1.17611,1.17615,1.17536,1.17553,0
20210331 023900,1.17232,1.17257,1.17232,1.17241,0
20210401 024700,1.17232,1.17243,1.17232,1.17239,0
20210402 030900,1.17709,1.17724,1.17706,1.17709,0
20210405 033600,1.17498,1.17507,1.17497,1.17499,0
20210406 035900,1.18202,1.18208,1.18199,1.18202,0
20210407 041100,1.18748,1.18756,1.18738,1.18748,0
20210408 042600,1.18814,1.18828,1.18814,1.18819,0
20210409 044400,1.18852,1.18862,1.18851,1.18862,0
20210412 045500,1.18851,1.18863,1.18841,1.18857,0
20210413 051300,1.18979,1.1898,1.18966,1.18966,0
20210414 052300,1.19645,1.1965,1.19643,1.19649,0
20210415 055700,1.19795,1.19796,1.19792,1.19796,0
20210416 062500,1.19793,1.19807,1.19792,1.19806,0
20210419 063800,1.20404,1.20406,1.20387,1.20387,0
20210420 064700,1.2054,1.20546,1.20531,1.20536,0
20210421 072500,1.20058,1.20075,1.20058,1.20075,0
20210422 075800,1.20439,1.20471,1.20435,1.20463,0
20210423 081600,1.20639,1.20643,1.20625,1.20641,0
20210426 082100,1.20819,1.20819,1.20787,1.20801,0
20210427 085100,1.20817,1.20821,1.20805,1.20807,0
20210428 090300,1.20692,1.20699,1.2068,1.20689,0
20210429 091700,1.21176,1.21183,1.21163,1.21169,0
20210430 093900,1.20838,1.20853,1.20838,1.20842,0
20210503 095500,1.20564,1.20565,1.20548,1.20556,0
20210504 104900,1.20203,1.20215,1.20193,1.20209,0
20210505 111100,1.20045,1.20048,1.20014,1.20018,0
20210506 114700,1.20503,1.2051,1.20498,1.20504,0
20210507 120300,1.21631,1.21635,1.21628,1.2163,0
20210510 120600,1.21707,1.21711,1.21702,1.21711,0
20210511 122600,1.21647,1.2165,1.2163,1.2163,0
20210512 124000,1.20693,1.20695,1.20679,1.20694,0
20210513 125500,1.20871,1.20873,1.20823,1.20823,0
20210514 131300,1.21362,1.21362,1.21355,1.21356,0
20210517 132400,1.21565,1.2157,1.21562,1.21563,0
20210518 134800,1.22214,1.22221,1.22213,1.22218,0
20210519 140600,1.2183,1.21879,1.21797,1.2183,0
20210520 142500,1.222,1.22205,1.22199,1.222,0
20210521 144000,1.2177,1.2178,1.2177,1.21776,0
20210524 144800,1.22115,1.22118,1.22109,1.22111,0
20210525 145400,1.22541,1.22546,1.22541,1.22544,0
20210526 150100,1.21941,1.21941,1.21926,1.21935,0
20210527 151000,1.21976,1.21976,1.2197,1.21972,0
20210528 152200,1.21961,1.21961,1.21956,1.21957,0
20210601 113500,1.22414,1.22434,1.22411,1.22434,0
20210602 120100,1.2213,1.22136,1.22127,1.22136,0
20210603 123100,1.212,1.21213,1.21199,1.21203,0
20210604 124400,1.21646,1.21661,1.21644,1.2166,0
20210607 130800,1.21938,1.2195,1.21938,1.21948,0
20210608 132900,1.21747,1.2175,1.21742,1.21742,0
20210609 135700,1.21783,1.21783,1.21778,1.21779,0
20210610 142700,1.21737,1.2174,1.21734,1.21734,0
20210611 144600,1.21001,1.21003,1.20998,1.20999,0
20210614 151200,1.21179,1.21183,1.21177,1.21182,0
20210615 154600,1.21263,1.21264,1.21263,1.21263,0
20210616 160700,1.20104,1.20106,1.20093,1.20095,0
20210617 160800,1.19018,1.19019,1.19013,1.19013,0
20210618 161000,1.18664,1.18673,1.18662,1.1867,0
20210621 161300,1.19175,1.19186,1.19175,1.19177,0
20210622 161600,1.19398,1.19402,1.19398,1.19401,0
20210623 162500,1.19246,1.19249,1.19246,1.19249,0
20210624 163800,1.19315,1.1932,1.1931,1.1931,0
20210625 165100,1.19365,1.19366,1.19351,1.19355,0
20210628 170800,1.19258,1.19258,1.19252,1.19252,0
20210629 172000,1.19008,1.19036,1.18973,1.18996,0
20210630 172900,1.18561,1.18563,1.18561,1.18561,0
20210701 174500,1.18496,1.18498,1.18495,1.18496,0
20210704 181000,1.1866,1.18668,1.1866,1.18661,0
20210705 182600,1.1868,1.1869,1.1867,1.18674,0
20210706 183300,1.18182,1.18185,1.1818,1.18185,0
20210707 183800,1.1796,1.17965,1.17959,1.17959,0
20210708 185300,1.18474,1.18476,1.1847,1.18471,0
20210711 190700,1.18741,1.18747,1.1874,1.18745,0
20210712 192400,1.18596,1.18596,1.18586,1.18586,0
20210713 193500,1.17763,1.17763,1.17757,1.17759,0
20210714 194200,1.18339,1.18339,1.18339,1.18339,0
20210715 194700,1.18116,1.18116,1.18112,1.18114,0
20210718 195900,1.18127,1.1813,1.18125,1.18125,0
20210719 202200,1.17966,1.17977,1.17966,1.17975,0
20210720 203500,1.17809,1.1781,1.17804,1.17804,0
20210721 205200,1.17901,1.17907,1.17901,1.17907,0
20210722 211600,1.17773,1.17781,1.17773,1.1778,0
20210725 214200,1.17714,1.17721,1.17714,1.17714,0
20210726 214800,1.18045,1.18046,1.18029,1.18029,0
20210727 220100,1.18212,1.18213,1.18202,1.18203,0
20210728 220700,1.18475,1.18478,1.18472,1.18472,0
20210729 221500,1.18798,1.18807,1.18796,1.18801,0
20210801 223500,1.18662,1.18675,1.18662,1.18674,0
20210802 225400,1.1872,1.18721,1.18713,1.18714,0
20210803 231900,1.18748,1.18751,1.18748,1.18749,0
20210804 233800,1.18355,1.18355,1.18349,1.18349,0
20210806 000400,1.18223,1.18223,1.18216,1.18216,0
20210809 002300,1.17585,1.17585,1.17584,1.17584,0
20210810 011000,1.17379,1.17379,1.17375,1.17375,0
20210811 013300,1.17204,1.17206,1.17204,1.17206,0
20210812 020000,1.17411,1.17428,1.17411,1.17426,0
20210813 022800,1.17365,1.17372,1.17363,1.17372,0
20210816 030400,1.17893,1.17893,1.17872,1.17873,0
20210817 034500,1.17726,1.17726,1.17703,1.17705,0
20210818 035800,1.17222,1.17227,1.17217,1.17227,0
20210819 040400,1.16804,1.16833,1.16802,1.16833,0
20210820 042600,1.1678,1.16791,1.16767,1.16769,0
20210823 045800,1.17301,1.17305,1.17292,1.17301,0
20210824 053900,1.17351,1.17353,1.17349,1.17349,0
20210825 061600,1.17476,1.17477,1.17469,1.17472,0
20210826 063800,1.17745,1.17755,1.17745,1.17752,0
20210827 070500,1.17597,1.17597,1.1759,1.17592,0
20210830 071700,1.17928,1.17929,1.17922,1.17929,0
20210831 075500,1.1839,1.18399,1.18389,1.18396,0
20210901 081200,1.18151,1.18167,1.1815,1.18163,0
20210902 085000,1.18409,1.18425,1.18409,1.18419,0
20210903 091900,1.18976,1.18997,1.1896,1.18968,0
20210906 093000,1.18684,1.18686,1.18678,1.18681,0
20210907 095200,1.18533,1.18557,1.18532,1.18555,0
20210908 100700,1.18147,1.1819,1.18142,1.1815,0
20210909 102100,1.18147,1.18148,1.18127,1.18137,0
20210910 103800,1.18326,1.18335,1.18326,1.18327,0
20210913 105500,1.18053,1.18077,1.18053,1.18076,0
20210914 113100,1.18208,1.18208,1.182,1.18205,0
20210915 120200,1.18103,1.18103,1.18092,1.18092,0
20210916 122700,1.17636,1.17636,1.17626,1.17626,0
20210917 124100,1.17319,1.17324,1.1731,1.17312,0
20210920 130800,1.17254,1.17261,1.17254,1.17257,0
20210921 131800,1.17245,1.17246,1.17241,1.17246,0
20210922 133100,1.17301,1.17301,1.17267,1.17268,0
20210923 134000,1.1747,1.17475,1.17469,1.17471,0
20210924 135100,1.1718,1.17181,1.17179,1.17179,0
20210927 140300,1.17077,1.1708,1.17071,1.17071,0
20210928 143100,1.16765,1.16768,1.16762,1.16765,0
20210929 144200,1.16028,1.16028,1.16016,1.16018,0
20210930 145300,1.15794,1.15801,1.15791,1.15791,0
20211001 145800,1.15981,1.15982,1.15975,1.15976,0
20211004 150800,1.16203,1.16203,1.16198,1.16198,0
20211005 151900,1.15969,1.15969,1.15967,1.15968,0
20211006 153800,1.15567,1.15569,1.15557,1.1556,0
20211007 155500,1.15535,1.15535,1.15523,1.15523,0
20211008 161000,1.15722,1.15724,1.1572,1.15721,0
20211011 161700,1.15496,1.15497,1.15489,1.15494,0
20211012 163800,1.15301,1.15302,1.15295,1.15296,0
20211013 170600,1.15922,1.15922,1.15922,1.15922,0
20211014 172900,1.15976,1.15976,1.15976,1.15976,0
20211017 174600,1.16005,1.16005,1.16004,1.16005,0
20211018 180200,1.16124,1.16129,1.16124,1.16129,0
20211019 182500,1.16335,1.1634,1.16335,1.1634,0
20211020 183800,1.1653,1.16531,1.16529,1.1653,0
20211021 190600,1.16233,1.16236,1.16233,1.16236,0
20211024 191500,1.16418,1.16418,1.16415,1.16415,0
20211025 195700,1.16087,1.16087,1.16086,1.16087,0
20211026 201400,1.15999,1.16002,1.15998,1.16002,0
20211027 203300,1.15921,1.15931,1.15921,1.15928,0
20211028 204400,1.16832,1.16836,1.16828,1.16831,0
20211031 194900,1.15538,1.15538,1.15527,1.1553,0
20211101 190200,1.16001,1.16008,1.15999,1.16008,0
20211102 192000,1.15779,1.15784,1.15779,1.15784,0
20211103 193100,1.16141,1.16141,1.16135,1.16136,0
20211104 194000,1.15479,1.15484,1.15479,1.15483,0
20211107 204500,1.15577,1.15577,1.1557,1.15576,0
20211108 205900,1.15788,1.15805,1.15788,1.15801,0
20211109 210300,1.1591,1.1591,1.159,1.15903,0
20211110 211100,1.14789,1.1479,1.14788,1.14788,0
20211111 211700,1.14381,1.14381,1.1438,1.1438,0
20211114 212800,1.14568,1.1457,1.14565,1.14566,0
20211115 213200,1.13821,1.13831,1.13819,1.13831,0
20211116 213400,1.13213,1.13218,1.13213,1.13217,0
20211117 213500,1.13327,1.13328,1.13312,1.13312,0
20211118 214300,1.13549,1.13551,1.13547,1.13549,0
20211121 214900,1.12687,1.12687,1.12662,1.12662,0
20211122 215100,1.12368,1.12368,1.12363,1.12363,0
20211123 215700,1.12373,1.12394,1.12373,1.12382,0
20211124 220800,1.12126,1.12131,1.12125,1.12131,0
20211125 222000,1.1221,1.1221,1.12205,1.12205,0
20211128 222000,1.12812,1.12829,1.12811,1.12829,0
20211129 222200,1.13008,1.1301,1.13006,1.13009,0
20211130 222300,1.13289,1.13291,1.13286,1.13286,0
20211201 222400,1.13342,1.13345,1.13337,1.13337,0
20211202 223000,1.12989,1.12992,1.12988,1.12988,0
20211205 223200,1.12896,1.12896,1.12895,1.12895,0
20211206 223900,1.12905,1.12909,1.12905,1.12909,0
20211207 224600,1.12908,1.12909,1.129,1.129,0
20211208 225200,1.13326,1.13326,1.13326,1.13326,0
20211209 230100,1.12975,1.12976,1.12974,1.12974,0
20211212 231900,1.12975,1.12977,1.12975,1.12976,0
20211213 233100,1.12731,1.12737,1.12731,1.12735,0
20211214 234900,1.12644,1.12644,1.12639,1.12642,0
20211215 235600,1.12888,1.12888,1.12881,1.12886,0
20211216 235900,1.13354,1.13359,1.13354,1.13354,0
20211220 000500,1.12496,1.12496,1.12485,1.12486,0
20211221 001700,1.12805,1.12809,1.12805,1.12809,0
20211222 002300,1.12727,1.12727,1.12726,1.12726,0
20211223 003700,1.13405,1.13405,1.13403,1.13403,0
20211224 004500,1.13334,1.13341,1.13332,1.13341,0
20211227 011100,1.13143,1.13143,1.13142,1.13143,0
20211228 014000,1.13284,1.13286,1.13283,1.13284,0
20211229 015400,1.13012,1.13014,1.13005,1.13012,0
20211230 021100,1.13169,1.1317,1.1316,1.13166,0
20211231 023400,1.13094,1.13097,1.1308,1.13082,0
