Date,Open,High,Low,Close,Volume
20201026 104000,1.18127,1.18141,1.1812,1.18134,0
20201027 110200,1.18321,1.18333,1.18317,1.18324,0
20201028 110200,1.17503,1.17521,1.17496,1.17496,0
20201029 111100,1.16593,1.16594,1.1658,1.16586,0
20201030 111600,1.16475,1.16503,1.16473,1.16496,0
20201102 121900,1.16317,1.16318,1.16306,1.16308,0
20201103 122700,1.17285,1.1729,1.17285,1.1729,0
20201104 123300,1.17189,1.17214,1.17189,1.17213,0
20201105 123400,1.17951,1.17953,1.17942,1.1795,0
20201106 123700,1.188,1.18805,1.18781,1.18791,0
20201109 123800,1.18167,1.18188,1.18167,1.18182,0
20201110 124200,1.18164,1.18184,1.1816,1.18181,0
20201111 124400,1.17696,1.17705,1.17696,1.17705,0
20201112 125000,1.18028,1.1803,1.18021,1.18029,0
20201113 130300,1.18276,1.18277,1.18269,1.18276,0
20201116 130500,1.18416,1.18422,1.18416,1.18422,0
20201117 130800,1.18663,1.18664,1.18662,1.18662,0
20201118 131700,1.18658,1.18659,1.18656,1.18658,0
20201119 132800,1.18488,1.18488,1.18485,1.18487,0
20201120 133500,1.18567,1.18567,1.18561,1.18564,0
20201123 133700,1.18429,1.18437,1.18429,1.18433,0
20201124 134600,1.18789,1.18792,1.18788,1.18792,0
20201125 135200,1.19185,1.19188,1.19179,1.19182,0
20201126 140200,1.19134,1.19138,1.19134,1.19136,0
20201127 141800,1.19582,1.19584,1.1958,1.19582,0
20201201 092100,1.19882,1.19895,1.19874,1.19889,0
20201202 093000,1.2072,1.20729,1.20701,1.20712,0
20201203 093100,1.21598,1.21598,1.21569,1.21578,0
20201204 094500,1.21694,1.21702,1.21674,1.21686,0
20201207 094500,1.21612,1.21623,1.21562,1.21578,0
20201208 095500,1.21239,1.21241,1.21221,1.21233,0
20201209 100200,1.21022,1.21025,1.2101,1.21011,0
20201210 100700,1.21559,1.21565,1.21521,1.21552,0
20201211 102700,1.21251,1.2126,1.21235,1.21242,0
20201214 102700,1.21336,1.21352,1.21332,1.21348,0
20201215 103800,1.21535,1.21567,1.2153,1.21561,0
20201216 105100,1.2191,1.21922,1.21898,1.21909,0
20201217 105500,1.22455,1.22461,1.22433,1.22434,0
20201218 105900,1.2234,1.22347,1.22322,1.22347,0
20201221 110500,1.22227,1.22232,1.22192,1.22207,0
20201222 111300,1.21772,1.21774,1.21738,1.21751,0
20201223 111900,1.21928,1.21934,1.21911,1.21929,0
20201224 113200,1.21843,1.21866,1.21842,1.21859,0
20201228 024800,1.22279,1.22279,1.22266,1.22269,0
20201229 030300,1.22412,1.22451,1.22411,1.22427,0
20201230 032100,1.2258,1.22586,1.22568,1.22586,0
20201231 032400,1.22922,1.22923,1.22898,1.22902,0
